Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,
 ,55,47.371518,47.323245,47.225759,47.078211,46.879430,46.628014,46.322442,45.961183,45.542815,45.066133,44.530262,43.934745,43.279628,42.565526,41.793665,40.965913,40.084789,39.153454,38.175679,37.155802,36.098666,35.009544,33.894054,32.758059,31.607568,30.448629,29.287214,28.129116,26.979840,25.844507,24.727760,23.633686,22.565747,21.526727,20.518696,19.542984,18.600178,17.690128,16.811966,15.964140,15.144453,14.350111,13.577771,12.823595,12.083306,11.352241,10.625413,9.897568,9.163253,8.416887,7.652840,6.865519,
 ,60,43.623534,43.610568,43.554382,43.453695,43.306875,43.112056,42.867256,42.570500,42.219947,41.814008,41.351462,40.831547,40.254046,39.619352,38.928508,38.183231,37.385921,36.539642,35.648088,34.715533,33.746766,32.747012,31.721840,30.677069,29.618658,28.552606,27.484835,26.421094,25.366846,24.327182,23.306733,22.309591,21.339253,20.398569,19.489708,18.614139,17.772625,16.965226,16.191319,15.449618,14.738213,14.054599,13.395728,12.758056,12.137596,11.529993,10.930599,10.334580,9.737050,9.133239,8.518728,7.889782,
 ,65,40.074376,40.117424,40.122897,40.088934,40.013319,39.893616,39.727296,39.511878,39.245065,38.924869,38.549726,38.118592,37.631028,37.087256,36.488200,35.835503,35.131526,34.379324,33.582606,32.745681,31.873383,30.970988,30.044125,29.098672,28.140649,27.176114,26.211056,25.251287,24.302347,23.369409,22.457198,21.569918,20.711196,19.884026,19.090744,18.332996,17.611729,16.927191,16.278932,15.665823,15.086076,14.537274,14.016408,13.519928,13.043809,12.583627,12.134668,11.692050,11.250886,10.806477,10.354557,9.891591,
 ,70,36.890461,37.004928,37.086562,37.132813,37.140803,37.107469,37.029713,36.904551,36.729254,36.501478,36.219381,35.881717,35.487910,35.038110,34.533220,33.974911,33.365607,32.708455,32.007280,31.266516,30.491133,29.686546,28.858521,28.013066,27.156330,26.294490,25.433644,24.579711,23.738324,22.914748,22.113790,21.339730,20.596255,19.886412,19.212563,18.576358,17.978711,17.419792,16.899022,16.415082,15.965931,15.548834,15.160407,14.796672,14.453136,14.124883,13.806692,13.493166,13.178900,12.858652,12.527550,12.181327,
 ,75,34.146982,34.338425,34.500497,34.629930,34.723178,34.776578,34.786513,34.749566,34.662667,34.523219,34.329212,34.079308,33.772912,33.410210,32.992197,32.520669,31.998207,31.428135,30.814466,30.161825,29.475373,28.760706,28.023758,27.270693,26.507793,25.741349,24.977554,24.222393,23.481547,22.760299,22.063449,21.395238,20.759284,20.158529,19.595188,19.070721,18.585806,18.140325,17.733365,17.363225,17.027441,16.722824,16.445513,16.191044,15.954439,15.730310,15.512976,15.296604,15.075353,14.843544,14.595829,14.327386,
 ,80,31.806179,32.068206,32.303115,32.506969,32.675625,32.804915,32.890809,32.929575,32.917921,32.853119,32.733110,32.556579,32.323013,32.032733,31.686902,31.287516,30.837373,30.340022,29.799697,29.221245,28.610026,27.971825,27.312738,26.639064,25.957193,25.273495,24.594206,23.925324,23.272506,22.640978,22.035446,21.460021,20.918153,20.412577,19.945266,19.517399,19.129338,18.780620,18.469956,18.195253,17.953643,17.741530,17.554651,17.388157,17.236705,17.094567,16.955749,16.814124,16.663576,16.498148,16.312201,16.100582,
 ,85,29.730781,30.047002,30.337708,30.598382,30.824393,31.011171,31.154386,31.250095,31.294891,31.286008,31.221422,31.099915,30.921118,30.685536,30.394544,30.050365,29.656032,29.215327,28.732711,28.213239,27.662464,27.086333,26.491078,25.883105,25.268875,24.654793,24.047094,23.451741,22.874319,22.319943,21.793174,21.297946,20.837496,20.414316,20.030107,19.685750,19.381290,19.115927,18.888031,18.695158,18.534096,18.400914,18.291032,18.199304,18.120116,18.047494,17.975226,17.896991,17.806496,17.697616,17.564546,17.401951,
 ,90,27.730994,28.080271,28.405800,28.702555,28.965478,29.189665,29.370536,29.503997,29.586562,29.615465,29.588745,29.505296,29.364908,29.168273,28.916973,28.613450,28.260959,27.863496,27.425728,26.952895,26.450713,25.925264,25.382889,24.830065,24.273293,23.718983,23.173341,22.642261,22.131229,21.645226,21.188647,20.765229,20.377986,20.029160,19.720182,19.451646,19.223295,19.034020,18.881878,18.764119,18.677231,18.616997,18.578572,18.556568,18.545154,18.538170,18.529242,18.511914,18.479784,18.426636,18.346586,18.234225,
 ,95,25.624065,25.986681,26.328244,26.643198,26.926038,27.171497,27.374727,27.531448,27.638073,27.691806,27.690717,27.633787,27.520931,27.352998,27.131746,26.859808,26.540628,26.178392,25.777940,25.344670,24.884438,24.403438,23.908093,23.404934,22.900484,22.401143,21.913070,21.442086,20.993565,20.572350,20.182668,19.828058,19.511317,19.234443,18.998606,18.804126,18.650459,18.536206,18.459134,18.416206,18.403636,18.416950,18.451065,18.500384,18.558892,18.620276,18.678041,18.725643,18.756617,18.764716,18.744045,18.689203,
 ,100,23.283045,23.645943,23.991935,24.314790,24.608414,24.867053,25.085471,25.259101,25.384163,25.457753,25.477904,25.443624,25.354904,25.212704,25.018925,24.776355,24.488601,24.160014,23.795591,23.400872,22.981838,22.544785,22.096216,21.642711,21.190814,20.746915,20.317135,19.907222,19.522450,19.167529,18.846527,18.562797,18.318920,18.116661,17.956936,17.839792,17.764407,17.729096,17.731338,17.767821,17.834493,17.926634,18.038941,18.165624,18.300510,18.437158,18.568987,18.689397,18.791904,18.870273,18.918651,18.931701,
 ,105,20.664653,21.025470,21.375209,21.706649,22.012829,22.287267,22.524139,22.718424,22.866019,22.963808,23.009710,23.002702,22.942805,22.831065,22.669503,22.461050,22.209474,21.919287,21.595646,21.244242,20.871189,20.482897,20.085959,19.687019,19.292656,18.909264,18.542937,18.199364,17.883726,17.600611,17.353927,17.146840,16.981717,16.860079,16.782579,16.748986,16.758187,16.808207,16.896239,17.018693,17.171262,17.348995,17.546388,17.757482,17.975973,18.195327,18.408904,18.610085,18.792398,18.949655,19.076074,19.166412,
 ,110,17.819897,18.190597,18.557520,18.911921,19.245530,19.550786,19.821018,20.050570,20.234888,20.370573,20.455391,20.488276,20.469293,20.399592,20.281344,20.117663,19.912510,19.670598,19.397279,19.098426,18.780315,18.449496,18.112670,17.776560,17.447788,17.132754,16.837522,16.567709,16.328390,16.124005,15.958282,15.834175,15.753807,15.718441,15.728454,15.783330,15.881675,16.021239,16.198957,16.411004,16.652863,16.919401,17.204965,17.503482,17.808564,18.113627,18.412011,18.697105,18.962473,19.201978,19.409914,19.581120,
 ,115,14.897666,15.308474,15.723079,16.130405,16.520308,16.883789,17.213132,17.501973,17.745324,17.939570,18.082435,18.172932,18.211299,18.198918,18.138230,18.032634,17.886382,17.704462,17.492482,17.256541,17.003106,16.738876,16.470656,16.205227,15.949219,15.708993,15.490527,15.299310,15.140250,15.017590,14.934839,14.894714,14.899103,14.949031,15.044648,15.185234,15.369206,15.594151,15.856862,16.153398,16.479144,16.828892,17.196930,17.577141,17.963111,18.348240,18.725870,19.089397,19.432405,19.748786,20.032860,20.279495,
 ,120,12.151634,12.653354,13.162896,13.666101,14.150692,14.606312,15.024486,15.398530,15.723455,15.995858,16.213817,16.376784,16.485475,16.541765,16.548576,16.509761,16.429983,16.314594,16.169508,16.001069,15.815921,15.620875,15.422782,15.228405,15.044301,14.876707,14.731437,14.613794,14.528485,14.479556,14.470336,14.503389,14.580485,14.702569,14.869751,15.081299,15.335646,15.630406,15.962409,16.327747,16.721829,17.139462,17.574932,18.022112,18.474561,18.925651,19.368682,19.797011,20.204177,20.584022,20.930815,21.239364,
 ,125,9.946135,10.598727,11.251431,11.888136,12.495952,13.064727,13.586657,14.055976,14.468709,14.822483,15.116369,15.350749,15.527190,15.648328,15.717753,15.739891,15.719885,15.663470,15.576851,15.466573,15.339397,15.202173,15.061720,14.924714,14.797582,14.686406,14.596843,14.534046,14.502608,14.506505,14.549050,14.632850,14.759772,14.930903,15.146522,15.406083,15.708198,16.050642,16.430372,16.843567,17.285680,17.751519,18.235335,18.730927,19.231764,19.731101,20.222115,20.698029,21.152247,21.578476,21.970847,22.324024,
 ,130,8.683047,9.507575,10.308416,11.072536,11.790150,12.453945,13.058603,13.600485,14.077427,14.488594,14.834355,15.116192,15.336594,15.498970,15.607543,15.667252,15.683638,15.662732,15.610941,15.534930,15.441501,15.337492,15.229662,15.124597,15.028626,14.947742,14.887540,14.853153,14.849208,14.879774,14.948315,15.057641,15.209853,15.406292,15.647492,15.933131,16.262009,16.632033,17.040232,17.482794,17.955121,18.451918,18.967289,19.494858,20.027893,20.559438,21.082455,21.589958,22.075142,22.531519,22.953030,23.334159,
 ,135,8.502088,9.436268,10.322868,11.154501,11.925507,12.631647,13.269939,13.838566,14.336809,14.764995,15.124447,15.417421,15.647049,15.817258,15.932689,15.998605,16.020791,16.005451,15.959098,15.888451,15.800324,15.701535,15.598807,15.498692,15.407493,15.331208,15.275472,15.245508,15.246076,15.281427,15.355242,15.470567,15.629746,15.834344,16.085081,16.381771,16.723284,17.107525,17.531454,17.991119,18.481734,18.997766,19.533057,20.080947,20.634419,21.186238,21.729094,22.255748,22.759169,23.232654,23.669957,24.065392,
 ,140,9.039018,9.993984,10.890598,11.724157,12.490876,13.187899,13.813312,14.366148,14.846388,15.254942,15.593627,15.865119,16.072903,16.221201,16.314896,16.359440,16.360767,16.325182,16.259270,16.169789,16.063576,15.947457,15.828168,15.712278,15.606133,15.515798,15.447010,15.405129,15.395084,15.421318,15.487713,15.597511,15.753225,15.956544,16.208254,16.508160,16.855046,17.246660,17.679731,18.150024,18.652428,19.181061,19.729408,20.290456,20.856851,21.421045,21.975448,22.512574,23.025175,23.506370,23.949764,24.349550,
 ,145,9.734353,10.657281,11.518633,12.314332,13.041112,13.696569,14.279192,14.788386,15.224475,15.588687,15.883132,16.110749,16.275262,16.381102,16.433331,16.437554,16.399825,16.326548,16.224381,16.100139,15.960702,15.812936,15.663619,15.519374,15.386616,15.271505,15.179898,15.117296,15.088793,15.098999,15.151959,15.251047,15.398863,15.597121,15.846548,16.146812,16.496470,16.892970,17.332679,17.810959,18.322272,18.860307,19.418133,19.988353,20.563262,21.135008,21.695743,22.237770,22.753677,23.236464,23.679653,24.077394,
 ,150,10.186385,11.054147,11.858987,12.597073,13.265399,13.861831,14.385133,14.834986,15.211985,15.517625,15.754265,15.925085,16.034026,16.085717,16.085394,16.038811,15.952145,15.831903,15.684817,15.517762,15.337665,15.151429,14.965869,14.787653,14.623258,14.478924,14.360613,14.273957,14.224192,14.216077,14.253790,14.340804,14.479754,14.672311,14.919067,15.219454,15.571703,15.972858,16.418826,16.904481,17.423792,17.969978,18.535668,19.113079,19.694177,20.270841,20.835015,21.378855,21.894855,22.375971,22.815729,23.208320,
 ,155,10.194292,10.995712,11.733475,12.403988,13.004496,13.533124,13.988903,14.371782,14.682625,14.923183,15.096067,15.204689,15.253205,15.246435,15.189782,15.089135,14.950781,14.781300,14.587472,14.376192,14.154383,13.928933,13.706633,13.494135,13.297916,13.124245,12.979148,12.868363,12.797266,12.770778,12.793233,12.868232,12.998471,13.185587,13.430025,13.730949,14.086215,14.492400,14.944893,15.438027,15.965242,16.519264,17.092290,17.676173,18.262590,18.843207,19.409828,19.954533,20.469804,20.948637,21.384650,21.772162,
 ,160,9.698835,10.427705,11.093163,11.691760,12.220923,12.678985,13.065206,13.379772,13.623787,13.799243,13.908980,13.956624,13.946523,13.883664,13.773581,13.622258,13.436032,13.221489,12.985368,12.734477,12.475613,12.215508,11.960778,11.717907,11.493227,11.292915,11.122982,10.989236,10.897223,10.852113,10.858540,10.920404,11.040643,11.221025,11.461968,11.762443,12.119955,12.530603,12.989223,13.489567,14.024517,14.586291,15.166662,15.757142,16.349161,16.934228,17.504071,18.050767,18.566862,19.045474,19.480388,19.866142,
 ,165,8.735604,9.390217,9.983233,10.511101,10.971256,11.362120,11.683092,11.934534,12.117745,12.234921,12.289102,12.284101,12.224427,12.115193,11.962012,11.770892,11.548122,11.300167,11.033557,10.754807,10.470333,10.186411,9.909157,9.644530,9.398373,9.176462,8.984559,8.828434,8.713844,8.646426,8.631494,8.673752,8.776946,8.943516,9.174311,9.468427,9.823192,10.234283,10.695947,11.201284,11.742525,12.311313,12.898940,13.496555,14.095342,14.686668,15.262220,15.814118,16.335023,16.818233,17.257769,17.648451,
 ,170,7.407837,7.993489,8.521330,8.987317,9.388655,9.723703,9.991911,10.193770,10.330757,10.405272,10.420565,10.380652,10.290215,10.154490,9.979147,9.770155,9.533649,9.275795,9.002658,8.720095,8.433673,8.148615,7.869814,7.601885,7.349290,7.116510,6.908251,6.729649,6.586412,6.484839,6.431650,6.433585,6.496784,6.626066,6.824260,7.091759,7.426410,7.823716,8.277262,8.779218,9.320827,9.892818,10.485717,11.090084,11.696691,12.296653,12.881542,13.443483,13.975241,14.470298,14.922933,15.328284,
 ,175,5.872525,6.406388,6.888037,7.312517,7.676612,7.978572,8.217935,8.395412,8.512783,8.572805,8.579107,8.536078,8.448738,8.322592,8.163468,7.977336,7.770123,7.547511,7.314755,7.076515,6.836729,6.598549,6.364359,6.135893,5.914458,5.701273,5.497899,5.306738,5.131561,4.977978,4.853731,4.768647,4.734043,4.761473,4.860946,5.039100,5.297970,5.634820,6.042910,6.512774,7.033460,7.593485,8.181446,8.786367,9.397872,10.006277,10.602642,11.178810,11.727448,12.242092,12.717189,13.148145,
 ,180,4.342813,4.861126,5.332635,5.751558,6.114587,6.420259,6.668624,6.861033,6.999984,7.088988,7.132426,7.135388,7.103496,7.042686,6.958973,6.858176,6.745643,6.625973,6.502765,6.378435,6.254114,6.129665,6.003821,5.874436,5.738841,5.594275,5.438360,5.269615,5.087998,4.895485,4.696697,4.499551,4.315837,4.161464,4.055867,4.019936,4.072253,4.224663,4.479403,4.829410,5.261229,5.758501,6.304556,6.883789,7.482172,8.087317,8.688368,9.275871,9.841663,10.378800,10.881514,11.345192,
 ,185,3.120100,3.676276,4.184878,4.641907,5.045725,5.396380,5.695288,5.945039,6.149245,6.312371,6.439551,6.536359,6.608549,6.661759,6.701191,6.731298,6.755497,6.775953,6.793450,6.807377,6.815827,6.815806,6.803516,6.774691,6.724952,6.650159,6.546751,6.412071,6.244677,6.044673,5.814066,5.557197,5.281270,4.997010,4.719369,4.468064,4.267344,4.143980,4.122634,4.219446,4.437205,4.765462,5.185142,5.674124,6.211100,6.777307,7.356912,7.936805,8.506239,9.056498,9.580639,10.073312,
 ,190,2.580778,3.187582,3.744336,4.250525,4.706692,5.114416,5.476245,5.795602,6.076641,6.324067,6.542907,6.738242,6.914919,7.077255,7.228761,7.371905,7.507960,7.636928,7.757564,7.867493,7.963401,8.041279,8.096697,8.125092,8.122042,8.083532,8.006193,7.887526,7.726110,7.521813,7.276005,6.991820,6.674452,6.331560,5.973763,5.615231,5.274267,4.973510,4.739090,4.597743,4.571499,4.671549,4.894911,5.226260,5.643357,6.122493,6.641883,7.183014,7.730810,8.273295,8.801161,9.307376,
 ,195,2.742131,3.347449,3.915369,4.441844,4.925884,5.368349,5.771393,6.138127,6.472342,6.778236,7.060138,7.322222,7.568225,7.801192,8.023256,8.235495,8.437851,8.629138,8.807127,8.968692,9.110013,9.226804,9.314555,9.368780,9.385245,9.360188,9.290516,9.173983,9.009360,8.796589,8.536949,8.233228,7.889932,7.513536,7.112820,6.699272,6.287563,5.895977,5.546500,5.264013,5.073803,4.997053,5.045425,5.217606,5.500169,5.872078,6.309932,6.791682,7.298408,7.814749,8.328689,8.831138,
 ,200,3.087289,3.679121,4.242323,4.770888,5.262804,5.718373,6.139396,6.528691,6.889714,7.226248,7.542083,7.840734,8.125168,8.397577,8.659208,8.910255,9.149836,9.376036,9.586018,9.776186,9.942389,10.080137,10.184831,10.251986,10.277437,10.257537,10.189326,10.070690,9.900501,9.678751,9.406674,9.086883,8.723523,8.322455,7.891492,7.440703,6.982795,6.533519,6.111994,5.740598,5.443880,5.245793,5.165125,5.210537,5.377939,5.652069,6.011164,6.431951,6.893017,7.376334,7.867569,8.355796,
 ,205,3.217105,3.804897,4.363283,4.887964,5.377947,5.834214,6.259041,6.655548,7.027341,7.378190,7.711716,8.031112,8.338880,8.636641,8.924988,9.203427,9.470387,9.723303,9.958752,10.172640,10.360408,10.517255,10.638358,10.719087,10.755194,10.742993,10.679513,10.562638,10.391223,10.165205,9.885697,9.555096,9.177185,8.757276,8.302377,7.821431,7.325629,6.828805,6.347866,5.903098,5.517941,5.217559,5.025463,4.958290,5.020795,5.204209,5.489311,5.852074,6.268680,6.718402,7.184580,7.654542,
 ,210,2.978699,3.562521,4.112521,4.627673,5.109045,5.559040,5.980962,6.378669,6.756256,7.117739,7.466755,7.806278,8.138392,8.464118,8.783321,9.094696,9.395837,9.683360,9.953087,10.200252,10.419728,10.606252,10.754642,10.859998,10.917879,10.924464,10.876687,10.772347,10.610211,10.390090,10.112910,9.780778,9.397047,8.966401,8.494960,7.990442,7.462388,6.922506,6.385119,5.867727,5.391494,4.981214,4.663825,4.464378,4.399480,4.471185,4.665908,4.959510,5.324706,5.736539,6.174776,6.624218,
 ,215,2.348778,2.917550,3.450968,3.951207,4.421406,4.865462,5.287775,5.692974,6.085594,6.469762,6.848884,7.225387,7.600530,7.974295,8.345374,8.711240,9.068285,9.412011,9.737251,10.038407,10.309675,10.545272,10.739635,10.887599,10.984558,11.026593,11.010583,10.934299,10.796468,10.596827,10.336167,10.016357,9.640365,9.212290,8.737390,8.222144,7.674362,7.103361,6.520267,5.938485,5.374373,4.848091,4.384287,4.011659,3.759543,3.650102,3.688811,3.860941,4.138011,4.488412,4.884759,5.306366,
 ,220,1.378770,1.909265,2.419494,2.908570,3.379129,3.835194,4.281319,4.722045,5.161456,5.602816,6.048287,6.498747,6.953705,7.411324,7.868523,8.321140,8.764139,9.191838,9.598133,9.976727,10.321333,10.625866,10.884612,11.092372,11.244593,11.337470,11.368029,11.334200,11.234859,11.069863,10.840064,10.547310,10.194437,9.785247,9.324492,8.817848,8.271916,7.694238,7.093372,6.479050,5.862475,5.256827,4.678067,4.146039,3.685550,3.326172,3.098041,3.021576,3.096004,3.298336,3.594897,3.953933,
 ,225,0.304725,0.624772,1.138438,1.664876,2.190881,2.717031,3.246085,3.780850,4.323447,4.874962,5.435287,6.003072,6.575774,7.149760,7.720463,8.282559,8.830162,9.357013,9.856673,10.322701,10.748824,11.129087,11.457993,11.730624,11.942743,12.090885,12.172427,12.185638,12.129718,12.004818,11.812043,11.553437,11.231961,10.851455,10.416585,9.932793,9.406235,8.843734,8.252733,7.641290,7.018112,6.392666,5.775422,5.178268,4.615167,4.103045,3.662627,3.318261,3.094800,3.010048,3.065964,3.246737,
 ,230,1.308613,0.823978,0.690172,1.044999,1.590656,2.193183,2.821754,3.467561,4.127016,4.797648,5.476827,6.161328,6.847206,7.529808,8.203858,8.863583,9.502851,10.115328,10.694628,11.234461,11.728781,12.171916,12.558689,12.884527,13.145556,13.338677,13.461632,13.513046,13.492463,13.400354,13.238114,13.008049,12.713337,12.357986,11.946772,11.485175,10.979306,10.435832,9.861908,9.265118,8.653441,8.035254,7.419391,6.815280,6.233186,5.684563,5.182490,4.742045,4.380231,4.114842,3.961640,3.930221,
 ,235,2.687888,2.298337,2.109302,2.175131,2.479303,2.953780,3.535401,4.183804,4.875311,5.595312,6.333689,7.082430,7.834439,8.582943,9.321233,10.042573,10.740204,11.407406,12.037586,12.624388,13.161793,13.644237,14.066708,14.424839,14.714994,14.934333,15.080864,15.153491,15.152027,15.077208,14.930683,14.714991,14.433523,14.090471,13.690770,13.240024,12.744433,12.210714,11.646027,11.057913,10.454244,9.843204,9.233303,8.633445,8.053043,7.502195,6.991874,6.534084,6.141818,5.828618,5.607506,5.489253,
 ,240,3.958626,3.668697,3.556854,3.641751,3.913643,4.340808,4.885621,5.515439,6.205341,6.936871,7.695994,8.471436,9.253566,10.033707,10.803746,11.555925,12.282760,12.977035,13.631836,14.240620,14.797294,15.296298,15.732694,16.102237,16.401453,16.627691,16.779173,16.855025,16.855292,16.780943,16.633856,16.416795,16.133363,15.787957,15.385701,14.932377,14.434354,13.898507,13.332151,12.742976,12.139002,11.528551,10.920252,10.323075,9.746396,9.200085,8.694580,8.240901,7.850518,7.534960,7.305083,7.170019,
 ,245,4.992785,4.812061,4.800983,4.962433,5.282600,5.736811,6.297447,6.939202,7.640958,8.385603,9.159152,9.949819,10.747290,11.542225,12.325934,13.090200,13.827196,14.529466,15.189950,15.802041,16.359647,16.857267,17.290067,17.653947,17.945605,18.162590,18.303340,18.367208,18.354479,18.266361,18.104975,17.873326,17.575253,17.215389,16.799086,16.332356,15.821796,15.274513,14.698063,14.100387,13.489769,12.874807,12.264409,11.667807,11.094584,10.554704,10.058511,9.616644,9.239820,8.938423,8.721863,8.597760,
 ,250,5.692204,5.627984,5.726974,5.982082,6.375574,6.884439,7.485257,8.156934,8.881514,9.643929,10.431389,11.232750,12.038020,12.838000,13.624060,14.388012,15.122058,15.818786,16.471209,17.072817,17.617646,18.100349,18.516271,18.861513,19.132992,19.328491,19.446694,19.487209,19.450579,19.338277,19.152688,18.897076,18.575547,18.192988,17.755011,17.267886,16.738468,16.174133,15.582708,14.972422,14.351858,13.729924,13.115842,12.519146,11.949680,11.417580,10.933213,10.507019,10.149223,9.869385,9.675784,9.574719,
 ,255,5.991356,6.047117,6.258339,6.610420,7.082557,7.652382,8.299005,9.004257,9.752746,10.531394,11.328863,12.135045,12.940680,13.737098,14.516062,15.269692,15.990446,16.671142,17.305011,17.885756,18.407631,18.865517,19.254991,19.572401,19.814918,19.980584,20.068352,20.078102,20.010649,19.867742,19.652036,19.367068,19.017205,18.607599,18.144118,17.633287,17.082215,16.498531,15.890323,15.266083,14.634670,14.005271,13.387393,12.790843,12.225707,11.702297,11.231039,10.822251,10.485793,10.230569,10.063902,9.990899,


Predictor,3

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,
 ,0,64.000000,63.458955,61.876338,59.368686,56.113807,52.327629,48.236060,44.047887,39.936220,36.034015,32.442978,29.247279,26.519510,24.310812,22.629637,21.425954,20.596463,20.008904,19.529012,19.038438,18.445771,17.697102,16.786007,15.755005,14.679686,13.634504,12.652975,11.704770,10.703284,9.533241,8.076355,6.227172,3.909997,1.129154,2.193328,5.669800,9.102111,12.089726,14.217450,15.137368,14.669753,12.914541,10.411169,8.428773,8.657746,10.802875,13.029886,14.131291,13.606146,11.485149,8.388543,6.085142,
 ,5,64.214503,63.930941,62.590485,60.296389,57.214381,53.551121,49.528165,45.356712,41.219423,37.263941,33.607742,30.347679,27.564149,25.312705,23.605210,22.392866,21.565161,20.968107,20.432959,19.805816,18.974873,17.894196,16.598683,15.199927,13.851823,12.684149,11.729764,10.898673,10.025266,8.943675,7.530280,5.703777,3.414444,0.682700,2.579955,6.034657,9.472159,12.496609,14.670621,15.601925,15.047591,13.027249,9.991107,7.291695,7.525223,10.539163,13.733228,15.709794,15.893808,14.200614,10.992027,7.233632,
 ,10,64.780010,64.723697,63.593940,61.481327,58.539128,54.963243,50.968476,46.765756,42.545384,38.469725,34.674760,31.275232,28.365685,26.011639,24.231646,22.978987,22.135576,21.525381,20.944774,20.201848,19.157508,17.761951,16.078330,14.281742,12.616419,11.295046,10.367208,9.670144,8.936421,7.945979,6.589655,4.848571,2.783272,1.243253,3.327331,6.444892,9.656620,12.537183,14.631530,15.509628,14.870523,12.658260,9.231908,6.001758,6.666204,10.711682,14.756175,17.436155,18.164272,16.785138,13.530475,9.021137,
 ,15,65.487594,65.608252,64.641263,62.666047,59.823576,56.297692,52.293930,48.019908,43.671114,39.424009,35.435123,31.841627,28.757798,26.263666,24.386599,23.082161,22.224751,21.617452,21.023213,20.211338,19.009428,17.350704,15.307191,13.098597,11.058662,9.518578,8.590304,8.035835,7.455356,6.571138,5.325054,3.855990,2.607177,2.758286,4.552955,7.037515,9.730170,12.235481,14.095543,14.845876,14.126028,11.802830,8.144476,4.660481,6.337652,11.326502,15.999326,19.189138,20.313220,19.167058,15.911545,11.039897,
 ,20,66.059858,66.298946,65.442200,63.559775,60.780679,57.275383,53.237498,48.868042,44.364818,39.917121,35.703234,31.886354,28.605167,25.957967,23.982576,22.637204,21.789924,21.225896,20.677922,19.877186,18.613145,16.789239,14.463253,11.865324,9.386386,7.496328,6.469677,6.039358,5.627619,4.893688,3.921664,3.243192,3.545714,4.697626,6.211817,7.932182,9.811487,11.659678,13.090386,13.620448,12.822539,10.476031,6.760437,3.483589,6.667150,12.274749,17.330748,20.851296,22.248864,21.279850,18.063578,13.057151,
 ,25,66.223604,66.525046,65.731559,63.905945,61.165493,57.665880,53.586011,49.116834,44.455256,39.801533,35.356028,31.310662,27.832629,25.042190,22.989785,21.637754,20.850685,20.400428,19.993978,19.325773,18.143747,16.312096,13.855803,10.978961,8.059274,5.625135,4.215191,3.784029,3.553186,3.111338,2.932647,3.786650,5.340444,6.915172,8.190878,9.168684,10.036595,10.925246,11.679410,11.866775,10.989605,8.718152,5.155185,2.962137,7.535508,13.391004,18.614343,22.315162,23.890179,23.062965,19.926787,14.939381,
 ,30,65.770514,66.088384,65.323524,63.533062,60.822649,57.331639,53.221400,48.669234,43.867621,39.025221,34.363845,30.105979,26.451290,23.546716,21.459425,20.159678,19.513212,19.283521,19.154849,18.784791,17.877068,16.252690,13.899513,10.988080,7.850735,4.933304,2.747093,1.749147,1.650279,2.063221,3.396354,5.413045,7.540678,9.291773,10.360073,10.693458,10.513259,10.196987,9.973630,9.643327,8.679599,6.612284,3.542744,3.560505,8.695701,14.507915,19.724356,23.485220,25.166112,24.462444,21.450029,16.600535,
 ,35,64.596882,64.900232,64.145621,62.385923,59.715125,56.254782,52.146009,47.548900,42.647662,37.656016,32.815386,28.379602,24.584817,21.611341,19.550779,18.388395,17.996165,18.130405,18.449343,18.568404,18.142719,16.948637,14.940818,12.271409,9.266169,6.360089,4.002496,2.556405,2.269691,3.217958,5.122756,7.522193,9.885252,11.698320,12.580858,12.388278,11.273231,9.674913,8.163816,7.041029,5.974916,4.362808,2.677312,4.929522,9.927044,15.480295,20.550496,24.278631,26.015806,25.431729,22.589426,17.978274,
 ,40,62.722606,62.998366,62.253909,60.539128,57.936445,54.548480,50.493788,45.911957,40.974946,35.897424,30.937185,26.378595,22.497749,19.516868,17.563537,16.647091,16.646033,17.299725,18.227046,18.991736,19.195776,18.568612,17.029754,14.711353,11.933664,9.133147,6.753565,5.146741,4.599583,5.354058,7.250898,9.740026,12.185327,13.992812,14.706440,14.103173,12.255038,9.538917,6.594013,4.224866,3.038637,2.774265,3.654782,6.585961,11.071635,16.189200,20.999671,24.626939,26.390731,25.933875,23.308781,19.023584,
 ,45,60.291896,60.546472,59.831069,58.193963,55.706581,52.452214,48.525392,44.042625,39.159989,34.088705,29.098534,24.501486,20.614519,17.708226,15.955575,15.392816,15.893536,17.162019,18.767499,20.221767,21.076145,21.012783,19.911260,17.875260,15.209953,12.350718,9.761756,7.859439,7.029194,7.573980,9.367574,11.833349,14.270059,16.023496,16.583611,15.676576,13.326010,9.856485,5.828162,1.905273,1.366578,3.751389,5.728897,8.292215,12.017937,16.540018,20.998270,24.480461,26.260028,25.946714,23.582852,19.697644,
