Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,
 ,20,58.742152,59.790113,60.773483,61.509769,61.776908,61.366752,60.137651,58.053695,55.201106,51.777448,48.055455,44.329146,40.854529,37.799573,35.217037,33.047659,31.151302,29.355168,27.505529,25.511317,23.370146,21.169503,19.059946,17.206240,15.736712,14.720692,14.184839,14.133272,14.526726,15.239084,16.056687,16.738282,17.092419,17.030874,16.584302,15.882180,15.105643,14.428017,13.964026,13.746157,13.729273,13.808563,13.841604,13.678823,13.204617,12.379134,11.264151,10.017330,8.841940,7.892370,7.186446,6.624170,
 ,25,56.177022,57.423787,58.584025,59.468997,59.854624,59.535311,58.376059,56.350480,53.555418,50.198129,46.558120,42.931641,39.571567,36.637930,34.173147,32.108927,30.300833,28.577926,26.793601,24.866701,22.804356,20.699595,18.700922,16.961257,15.589582,14.636708,14.121151,14.052209,14.403670,15.062012,15.821451,16.445478,16.747522,16.645619,16.176871,15.474655,14.718340,14.072065,13.636004,13.429003,13.399662,13.446303,13.436665,13.235147,12.742282,11.936229,10.897638,9.798378,8.836768,8.126197,7.616662,7.151490,
 ,30,53.400717,54.811162,56.112385,57.110963,57.582172,57.324039,56.208924,54.220274,51.465497,48.161193,44.593151,41.059414,37.809506,34.995617,32.650152,30.696119,28.984757,27.346340,25.640093,23.793119,21.820505,19.819858,17.937694,16.316456,15.048405,14.169010,13.690971,13.628597,13.965261,14.594548,15.313979,15.889952,16.141242,15.993678,15.492562,14.776874,14.025844,13.395980,12.974406,12.767800,12.719723,12.732106,12.682253,12.447087,11.941707,11.161435,10.206174,9.262675,8.522175,8.052224,7.736731,7.373968,
 ,35,50.592522,52.126480,53.528743,54.602785,55.124493,54.896359,53.798472,51.824029,49.090516,45.823140,42.313226,38.860159,35.710196,33.008344,30.777926,28.933923,27.323137,25.775921,24.155370,22.394589,20.514779,18.617420,16.848064,15.341591,14.177757,13.380887,12.960277,12.934119,13.289929,13.920725,14.621499,15.159541,15.359726,15.157466,14.608207,13.858588,13.090105,12.454382,12.028185,11.808127,11.733796,11.710289,11.622346,11.356113,10.837879,10.078086,9.196601,8.398548,7.870216,7.631227,7.500811,7.240395,
 ,40,47.926171,49.540302,51.001837,52.112655,52.650328,52.422377,51.316661,49.335646,46.605988,43.360350,39.894521,36.508640,33.445955,30.845389,28.722656,26.985706,25.476696,24.024450,22.493313,20.819546,19.028303,17.224426,15.554477,14.150407,13.085677,12.379009,12.038687,12.083902,12.497939,13.163362,13.866551,14.374582,14.519956,14.249659,13.631037,12.820308,12.004077,11.333071,10.877930,10.628314,10.520813,10.462033,10.339901,10.043862,9.505350,8.745805,7.906046,7.218428,6.874841,6.847578,6.889020,6.727817,
 ,45,45.546714,47.197625,48.678210,49.790053,50.313255,50.060688,48.927735,46.925353,44.188128,40.954664,37.523783,34.195515,31.210258,28.702124,26.681008,25.049055,23.643516,22.289748,20.850283,19.261274,17.549387,15.822316,14.230215,12.908309,11.932162,11.322020,11.087032,11.241459,11.752421,12.481291,13.201765,13.681885,13.764344,13.409535,12.697617,11.795315,10.896770,10.156628,9.645569,9.351158,9.208305,9.121989,8.976228,8.654291,8.082658,7.284979,6.421267,5.768056,5.553129,5.707806,5.905342,5.839050,
 ,50,43.546076,45.194739,46.660004,47.744179,48.230512,47.937357,46.767248,44.738727,41.992926,38.772695,35.378176,32.108058,29.199654,26.783233,24.864526,23.341074,22.044959,20.796152,19.452416,17.946690,16.304741,14.636412,13.097837,11.834134,10.932680,10.423235,10.316000,10.610475,11.243966,12.049196,12.788029,13.233453,13.241368,12.786631,11.961758,10.943161,9.933273,9.095017,8.506850,8.161591,7.994825,7.905298,7.762973,7.432215,6.820194,5.934805,4.936633,4.159980,3.950848,4.238951,4.576788,4.603312,
 ,55,41.944529,43.561138,44.986927,46.025623,46.464038,46.126077,44.921056,42.874275,40.132142,36.940119,33.597898,30.401273,27.583625,25.271518,23.467379,22.064869,20.890650,19.757953,18.517822,17.098027,15.521890,13.900717,12.397830,11.172809,10.332489,9.922020,9.949951,10.390161,11.141615,12.009408,12.749652,13.145141,13.067035,12.504600,11.561315,10.421282,9.294038,8.352932,7.691100,7.314876,7.163225,7.122637,7.038265,6.745580,6.122693,5.142250,3.913038,2.737723,2.184735,2.486496,2.956817,3.087434,
 ,60,40.686501,42.254115,43.629397,44.617861,45.010145,44.635743,43.410487,41.365807,38.652374,35.516898,32.256991,29.163851,26.465431,24.283604,22.617061,21.355420,20.319704,19.316110,18.188800,16.860458,15.352132,13.776573,12.304078,11.108885,10.318289,9.992597,10.134589,10.688516,11.518444,12.410771,13.122917,13.450313,13.279626,12.613833,11.566394,10.327908,9.113838,8.107792,7.419620,7.071421,7.002950,7.081107,7.121698,6.934761,6.379804,5.408573,4.082666,2.564849,1.105235,0.513413,1.186006,1.509593,
 ,65,39.654637,41.170059,42.497146,43.443248,43.802909,43.411195,42.190242,40.177127,37.525989,34.483672,31.344272,28.392661,25.849442,23.829895,22.327425,21.226721,20.343143,19.476720,18.466308,17.231428,15.792593,14.264846,12.824476,11.656825,10.903943,10.635601,10.846972,11.458615,12.311564,13.183667,13.838048,14.083179,13.820381,13.065655,11.942343,10.647859,9.403556,8.401512,7.763034,7.516540,7.592036,7.832787,8.031615,7.986036,7.553140,6.688002,5.457640,4.030002,2.647654,1.615202,1.258663,1.474873,
 ,70,38.697729,40.169368,41.461365,42.382653,42.731525,42.348456,41.161594,39.213153,36.659985,33.748026,30.766521,27.992374,25.636910,23.806799,22.488444,21.560752,20.833825,20.103137,19.204643,18.057317,16.683407,15.201437,13.792692,12.649241,11.920521,11.679426,11.914216,12.530944,13.359176,14.175532,14.751049,14.906824,14.557847,13.732511,12.563970,11.256657,10.037136,9.101925,8.574055,8.475125,8.717712,9.125063,9.476878,9.566679,9.254039,8.499901,7.378183,6.062065,4.788681,3.806583,3.301122,3.317426,
 ,75,37.662509,39.106384,40.383019,41.302408,41.666188,41.319851,40.197064,38.344510,35.920870,33.170095,30.375333,27.804179,25.657340,24.031649,22.905641,22.152257,21.577109,20.972806,20.174653,19.103445,17.785183,16.342971,14.962397,13.838835,13.123357,12.887295,13.112967,13.698813,14.470846,15.209263,15.694502,15.760010,15.333615,14.455267,13.267184,11.979845,10.822813,9.992045,9.604267,9.667310,10.076084,10.639389,11.129425,11.338303,11.127940,10.463104,9.420667,8.172971,6.948708,5.978928,5.438832,5.403227,
 ,80,36.420310,37.855837,39.139186,40.080694,40.484730,40.201188,39.168547,37.437100,35.166349,32.597172,30.005617,27.649228,25.717759,24.298250,23.361645,22.775388,22.341412,21.850737,21.139699,20.132725,18.861155,17.453541,16.099221,14.994294,14.287252,14.044415,14.242495,14.776593,15.474354,16.123015,16.513752,16.492289,15.998520,15.082831,13.895143,12.650178,11.577804,10.869507,10.631712,10.857182,11.425564,12.134722,12.751444,13.066942,12.945238,12.354564,11.374817,10.179141,8.993730,8.045055,7.506787,7.459409,
 ,85,34.884658,36.331416,37.642572,38.628026,39.094161,38.894534,37.971582,36.378239,34.273790,31.895090,29.510474,27.367440,25.645514,24.423130,23.664765,23.233143,22.927114,22.536911,21.901038,20.948903,19.718392,18.344077,17.018377,15.935763,15.238591,14.985293,15.146922,15.618151,16.232107,16.785911,17.082719,16.980494,16.430343,15.491759,14.320704,13.134156,12.159940,11.582694,11.497224,11.881998,12.603589,13.450803,14.185947,14.599759,14.558816,14.035607,13.114380,11.971159,10.832426,9.922146,9.409711,9.371183,
 ,90,33.020458,34.496307,35.853331,36.900295,37.444934,37.343720,36.542189,35.094947,33.160099,30.969747,28.784324,26.841952,25.313482,24.270689,23.673183,23.379821,23.186765,22.883907,22.312715,21.408604,20.216918,18.878524,17.587981,16.535657,15.854356,15.592009,15.713927,16.116822,16.642648,17.100938,17.307907,17.133573,16.539243,15.592041,14.452233,13.337185,12.470856,12.029681,12.096605,12.636878,13.505588,14.483753,15.330077,15.835639,15.870551,15.412752,14.552167,13.468874,12.390032,11.535692,11.067097,11.050775,
 ,95,30.847388,32.367759,33.784687,34.905378,35.538481,35.542800,34.866208,33.564112,31.792604,29.778482,27.774396,26.010193,24.650114,23.761716,23.301663,23.125897,23.028189,22.798359,22.281405,21.419553,20.266281,18.968778,17.722537,16.711116,16.054284,15.786998,15.868927,16.201312,16.638155,17.003713,17.128051,16.892752,16.268073,15.327162,14.232883,13.201334,12.451200,12.149861,12.368437,13.059838,14.068905,15.170063,16.119554,16.709990,16.816292,16.423110,15.627071,14.612668,13.606853,12.823317,12.411786,12.426625,
 ,100,28.440124,30.017927,31.504294,32.704978,33.429546,33.538861,32.982584,31.816186,30.192988,28.334001,26.484266,24.866582,23.640912,22.873443,22.520246,22.435584,22.411192,22.236968,21.761819,20.935374,19.819751,18.568346,17.376215,16.417178,15.794316,15.527210,15.570265,15.832010,16.181775,16.460622,16.512809,16.230525,15.591382,14.672816,13.638657,12.702327,12.076138,11.917773,12.286514,13.123573,14.264657,15.478926,16.521590,17.188253,17.360053,17.029553,16.300803,15.362542,14.440069,13.738144,13.392410,13.443959,
 ,105,25.926854,27.572141,29.132263,30.412531,31.224116,31.430120,30.981709,29.933798,28.436164,26.703381,24.972779,23.461098,22.326375,21.636729,21.350717,21.322754,21.343122,21.201848,20.751872,19.950595,18.869164,17.667090,16.537632,15.641778,15.061993,14.800036,14.805751,14.998184,15.265457,15.467230,15.461640,15.149814,14.514655,13.636012,12.677185,11.847802,11.352965,11.340062,11.856337,12.831797,14.094180,15.408942,16.531923,17.263336,17.491964,17.219374,16.557538,15.699002,14.865832,14.251576,13.976075,14.067108,
 ,110,23.485157,25.203394,26.834610,28.186013,29.071961,29.358497,28.998275,28.045096,26.644259,25.002816,23.349614,21.895562,20.798751,20.132946,19.863368,19.847509,19.875285,19.736820,19.288873,18.496681,17.440783,16.286978,15.225678,14.401852,13.872934,13.620152,13.589883,13.715624,13.908165,14.047167,14.003330,13.684009,13.074688,12.255599,11.388246,10.677700,10.321221,10.455187,11.114392,12.218167,13.587754,14.986780,16.173558,16.954547,17.227526,17.004017,16.404257,15.624100,14.880967,14.355430,14.150644,14.281876,
 ,115,21.329695,23.117665,24.807231,26.211381,27.150076,27.493431,27.195749,26.309152,24.973282,23.385990,21.765784,20.316555,19.197219,18.490815,18.174719,18.114205,18.100982,17.925345,17.447224,16.639367,15.592135,14.478476,13.485750,12.739766,12.267607,12.026572,11.961118,12.024368,12.154467,12.251947,12.197127,11.899234,11.342711,10.606006,9.847892,9.268478,9.056531,9.336358,10.129870,11.346899,12.804450,14.266600,15.496023,16.306898,16.607123,16.418900,15.870986,15.162141,14.504116,14.063433,13.926528,14.097645,
 ,120,19.679528,21.520021,23.242421,24.670225,25.631703,26.002254,25.738055,24.889024,23.587873,22.021116,20.393963,18.900108,17.697584,16.880697,16.445065,16.270793,16.155654,15.890885,15.338585,14.478150,13.410364,12.317623,11.386040,10.719612,10.307979,10.079490,9.978869,9.986449,10.074230,10.163560,10.138353,9.902529,9.434567,8.808946,8.181129,7.745775,7.681696,8.099576,9.009309,10.314746,11.832436,13.329487,14.574453,15.390166,15.695245,15.522949,15.010675,14.359928,13.776350,13.412200,13.338056,13.549254,
 ,125,18.694179,20.555281,22.274633,23.690047,24.640135,25.006549,24.747655,23.910968,22.621408,21.052303,19.392294,17.820117,16.487828,15.498774,14.870652,14.506840,14.218524,13.800616,13.116466,12.150435,11.014328,9.904963,9.013982,8.423127,8.073916,7.856798,7.720076,7.684469,7.766746,7.906405,7.977626,7.866455,7.539112,7.064482,6.594082,6.314527,6.390455,6.918545,7.903704,9.253101,10.788489,12.281834,13.507642,14.297040,14.578992,14.397534,13.898608,13.286589,12.761399,12.461911,12.444727,12.698957,
 ,130,18.397494,20.242868,21.923726,23.293432,24.201792,24.537440,24.261631,23.420046,22.130063,20.551308,18.853903,17.197308,15.720558,14.528406,13.657734,13.040412,12.510074,11.870991,10.987697,9.846108,8.567557,7.371405,6.474213,5.945193,5.659777,5.450574,5.275498,5.225436,5.384611,5.694075,5.981849,6.094807,5.983472,5.713165,5.429351,5.301576,5.472928,6.034712,7.009068,8.324255,9.812819,11.250042,12.413221,13.139070,13.364923,13.144282,12.631084,12.033015,11.545716,11.297021,11.332708,11.638792,
 ,135,18.650432,20.455197,22.075659,23.379431,24.227365,24.515831,24.210268,23.356112,22.064820,20.483702,18.764916,17.047242,15.451649,14.074984,12.963279,12.073216,11.265680,10.360987,9.225969,7.840928,6.324003,4.914750,3.896666,3.388969,3.174685,2.966155,2.747096,2.785459,3.269541,4.002956,4.679035,5.114592,5.272121,5.226842,5.114987,5.078601,5.238348,5.698483,6.527247,7.695100,9.050172,10.366067,11.416221,12.037632,12.172189,11.880237,11.322448,10.710422,10.238279,10.027135,10.116696,10.493122,
 ,140,19.207106,20.964788,22.521048,23.754955,24.537608,24.773853,24.435037,23.568637,22.282809,20.715316,19.003043,17.265975,15.606525,14.108553,12.817292,11.704338,10.654964,9.509960,8.143126,6.525184,4.745995,3.000107,1.568788,0.860813,0.832129,0.612107,0.336369,1.305425,2.556044,3.764270,4.742063,5.390882,5.711797,5.787785,5.740491,5.686550,5.729015,5.981142,6.553917,7.470743,8.607307,9.737357,10.626160,11.105779,11.118181,10.727040,10.097652,9.445994,8.968658,8.786765,8.940429,9.418128,
 ,145,19.804646,21.521699,23.022422,24.193994,24.916496,25.103739,24.734684,23.861292,22.591286,21.056035,19.380517,17.669322,16.008964,14.470527,13.094318,11.859453,10.670744,9.393198,7.921696,6.243083,4.463995,2.816908,1.704442,1.535331,1.785592,1.944759,2.198125,2.881491,3.930324,5.046890,5.986377,6.619931,6.931214,6.987748,6.894003,6.749614,6.643566,6.681777,6.987532,7.622294,8.499198,9.405366,10.103089,10.419171,10.293246,9.789322,9.074794,8.369793,7.877653,7.727808,7.967760,8.587007,
 ,150,20.223863,21.910275,23.367857,24.488609,25.160091,25.305248,24.912054,24.039127,22.796310,21.311295,19.699988,18.054612,16.448882,14.943439,13.573663,12.323071,11.112379,9.832127,8.409413,6.872054,5.384521,4.238543,3.704040,3.702050,3.879622,4.066133,4.374081,4.978791,5.863425,6.823109,7.634137,8.160082,8.374091,8.334619,8.138501,7.878796,7.636423,7.505206,7.600105,7.994741,8.631462,9.319672,9.828827,9.985686,9.728914,9.122029,8.332665,7.583943,7.088219,6.989381,7.345847,8.141587,
 ,155,20.309596,21.972231,23.396437,24.476193,25.105089,25.215172,24.804509,23.940108,22.735901,21.317789,19.794332,18.247177,16.739307,15.322972,14.029455,12.844902,11.701659,10.510845,9.226313,7.903154,6.715099,5.891724,5.547163,5.554719,5.698635,5.901342,6.251789,6.854749,7.671629,8.523684,9.211252,9.608574,9.693113,9.525984,9.206476,8.829085,8.471846,8.217972,8.167885,8.391000,8.843714,9.355392,9.708519,9.735881,9.378869,8.701993,7.872812,7.115804,6.650611,6.634385,7.132657,8.116204,
 ,160,19.968867,21.608594,23.003620,24.047689,24.639281,24.719515,24.297401,23.449658,22.295613,20.960267,19.545276,18.122077,16.743748,15.455394,14.284854,13.219344,12.198049,11.144642,10.027555,8.908959,7.943530,7.299657,7.029205,7.025296,7.148715,7.366892,7.754377,8.371137,9.151745,9.920852,10.493216,10.756500,10.699392,10.393106,9.945886,9.458225,9.007858,8.668977,8.527144,8.641491,8.972004,9.361494,9.605757,9.546951,9.132485,8.430046,7.607774,6.889803,6.498025,6.594860,7.245144,8.404436,
 ,165,19.162109,20.773529,22.137522,23.146096,23.701933,23.755368,23.327118,22.504592,21.413139,20.176676,18.888983,17.610248,16.383433,15.247320,14.227169,13.310418,12.439232,11.542840,10.594677,9.653464,8.851652,8.318639,8.084078,8.066918,8.176946,8.408994,8.826736,9.456781,10.208485,10.902346,11.362213,11.489295,11.286857,10.840519,10.271114,9.686883,9.165198,8.771050,8.575931,8.628174,8.887152,9.204051,9.385755,9.284268,8.854454,8.168407,7.395100,6.756490,6.471475,6.699879,7.500713,8.816845,
 ,170,17.893937,19.466549,20.792561,21.761492,22.280099,22.308381,21.879583,21.092528,20.078511,18.958912,17.817009,16.699201,15.637328,14.664819,13.806158,13.049616,12.338282,11.602348,10.814619,10.026687,9.352685,8.898465,8.686516,8.658141,8.757488,8.998503,9.436491,10.071694,10.791046,11.408697,11.755356,11.745945,11.400353,10.821245,10.143798,9.483486,8.914520,8.490008,8.267588,8.287232,8.508584,8.789291,8.944921,8.836016,8.424446,7.786425,7.091020,6.556264,6.395027,6.761183,7.706708,9.164041,
 ,175,16.205155,17.725332,19.003103,19.925574,20.404107,20.409268,19.987880,19.250753,18.334228,17.353995,16.377996,15.434480,14.542573,13.732094,13.030327,12.429173,11.872790,11.290006,10.650070,9.996627,9.429522,9.039314,8.845929,8.807713,8.894050,9.133987,9.577428,10.203976,10.881363,11.417419,11.649192,11.505910,11.025805,10.330577,9.570375,8.865136,8.279480,7.848181,7.613741,7.612673,7.810904,8.074609,8.226560,8.133499,7.762303,7.191588,6.588808,6.166576,6.131290,6.631693,7.713528,9.299144,
 ,180,14.166422,15.619944,16.838267,17.707164,18.143983,18.131467,17.731554,17.067570,16.278804,15.469438,14.683939,13.925751,13.199408,12.534458,11.967319,11.499386,11.078636,10.632125,10.124092,9.590082,9.117947,8.785960,8.610631,8.561143,8.625631,8.846989,9.274192,9.872315,10.493570,10.940522,11.056990,10.787697,10.191432,9.411400,8.612980,7.914738,7.358933,6.948807,6.707409,6.675772,6.839768,7.082632,7.234861,7.166120,6.844555,6.347726,5.838349,5.521839,5.599863,6.220499,7.425236,9.124903,
 ,185,11.874365,13.249528,14.399163,15.210261,15.608794,15.592461,15.240793,14.690067,14.078066,13.486854,12.924270,12.359950,11.782756,11.227941,10.751040,10.372891,10.051419,9.713448,9.317442,8.890198,8.507502,8.233976,8.077821,8.011605,8.036855,8.211346,8.590294,9.132344,9.678823,10.028663,10.033608,9.656272,8.980294,8.175527,7.423277,6.828295,6.384559,6.039181,5.786695,5.683423,5.760501,5.940256,6.067316,6.010125,5.731235,5.300162,4.867964,4.628571,4.783493,5.491801,6.795341,8.589282,
 ,190,9.453261,10.744533,11.821697,12.578022,12.952846,12.963620,12.711322,12.344399,11.988698,11.684529,11.384237,11.015560,10.554648,10.051694,9.594079,9.236046,8.956148,8.685425,8.376471,8.045509,7.753100,7.544394,7.410543,7.318264,7.276872,7.361420,7.644433,8.090836,8.538243,8.784542,8.691867,8.246330,7.566695,6.860963,6.323218,6.008475,5.812145,5.598648,5.331197,5.088124,4.970507,4.980690,5.003989,4.909132,4.642294,4.249986,3.853162,3.618344,3.755579,4.471698,5.824893,7.681742,
 ,195,7.073069,8.283804,9.293311,10.010885,10.397393,10.497570,10.437589,10.369717,10.381963,10.441422,10.429634,10.237402,9.840278,9.313186,8.784319,8.354280,8.037176,7.778061,7.525974,7.283612,7.089385,6.958666,6.854272,6.726964,6.586255,6.524170,6.643852,6.937712,7.254431,7.397388,7.245787,6.823178,6.304904,5.944297,5.894392,6.064449,6.218183,6.175170,5.902590,5.498355,5.111711,4.833798,4.635072,4.417119,4.111764,3.722464,3.301133,2.931939,2.810796,3.300566,4.576284,6.436155,
 ,200,5.020528,6.151987,7.102739,7.813894,8.278578,8.574724,8.845096,9.211679,9.678681,10.119888,10.363005,10.290196,9.893647,9.275728,8.601169,8.017372,7.585436,7.279557,7.053240,6.893641,6.807631,6.769679,6.706468,6.546975,6.292082,6.040478,5.928744,6.003291,6.156160,6.217634,6.102308,5.893624,5.823106,6.097171,6.678988,7.315387,7.743638,7.820660,7.547108,7.037049,6.454111,5.929543,5.503302,5.135799,4.770847,4.373282,3.913807,3.356747,2.744552,2.474060,3.251111,4.953850,
 ,205,3.872250,4.851469,5.718852,6.451197,7.071249,7.671991,8.368223,9.198038,10.066677,10.789279,11.184498,11.151493,10.705124,9.969004,9.130905,8.370895,7.792945,7.409093,7.187547,7.101529,7.121452,7.178528,7.167008,6.998241,6.661997,6.249811,5.912747,5.754975,5.750709,5.801347,5.880710,6.107346,6.649281,7.526829,8.552043,9.455513,10.020922,10.148499,9.864530,9.294076,8.605629,7.943308,7.377768,6.905547,6.485090,6.061796,5.562760,4.895646,3.997092,2.979239,2.517796,3.509467,
 ,210,4.202252,4.897702,5.608045,6.336691,7.111605,7.996977,9.037078,10.184157,11.286122,12.143020,12.584534,12.528934,12.008978,11.162435,10.189822,9.288977,8.591612,8.140618,7.920464,7.894262,8.001533,8.140408,8.184675,8.037388,7.683022,7.205556,6.755937,6.472008,6.405545,6.543238,6.901460,7.555878,8.546146,9.774283,11.021578,12.044453,12.660796,12.796501,12.493346,11.883024,11.135175,10.396522,9.748283,9.202247,8.724422,8.253120,7.699934,6.957174,5.936784,4.647660,3.353782,2.900025,
 ,215,5.493283,5.993759,6.569361,7.267740,8.123764,9.167792,10.386336,11.680264,12.871892,13.759109,14.181768,14.072044,13.475719,12.540690,11.475119,10.485435,9.717270,9.231092,9.021625,9.045132,9.220987,9.427767,9.529570,9.428100,9.108407,8.652583,8.210414,7.933785,7.915703,8.190824,8.784152,9.719190,10.959325,12.362548,13.709088,14.774133,15.396381,15.518308,15.192191,14.553449,13.769932,12.985459,12.282373,11.677869,11.142320,10.613762,10.001558,9.197863,8.113774,6.737022,5.206786,3.932372,
 ,220,6.993512,7.431829,7.951612,8.631149,9.516159,10.621491,11.904094,13.239689,14.439162,15.301233,15.673738,15.499643,14.835214,13.836395,12.716168,11.684004,10.890004,10.401389,10.216901,10.288292,10.523882,10.792748,10.956087,10.918012,10.667139,10.286743,9.925384,9.737461,9.829039,10.249729,11.018929,12.127990,13.504568,14.990705,16.371298,17.435892,18.038906,18.135844,17.786958,17.129159,16.325919,15.514512,14.773533,14.121218,13.531591,12.946544,12.279925,11.430231,10.315107,8.921352,7.354507,5.876310,
 ,225,8.382649,8.814749,9.318813,9.985757,10.868313,11.976960,13.257162,14.574590,15.736408,16.544066,16.852627,16.614411,15.894784,14.856296,13.714570,12.678100,11.894973,11.431875,11.287473,11.410876,11.705573,12.037515,12.269023,12.308677,12.149936,11.878001,11.638707,11.581465,11.809783,12.371530,13.276580,14.497806,15.946826,17.462069,18.836522,19.873456,20.441563,20.507878,20.138953,19.471176,18.661279,17.837301,17.071307,16.380671,15.743431,15.108238,14.397391,13.519100,12.400435,11.033174,9.512587,8.047731,
 ,230,9.551783,9.983345,10.473319,11.114127,11.961992,13.028762,14.258794,15.516577,16.610234,17.345221,17.583398,17.285462,16.524767,15.469143,14.334817,13.325892,12.583536,12.168957,12.078433,12.260212,12.617309,13.016669,13.324258,13.454355,13.405776,13.265291,13.173832,13.270358,13.647001,14.341825,15.354433,16.647122,18.125998,19.633085,20.972547,21.962169,22.484706,22.517891,22.133144,21.464384,20.659414,19.834939,19.054825,18.334898,17.658081,16.982061,16.240234,15.352470,14.256473,12.950840,11.527580,10.169891,
 ,235,10.472336,10.883088,11.337411,11.922405,12.695999,13.675616,14.811720,15.973695,16.973646,17.621551,17.785339,17.432992,16.644712,15.592279,14.490534,13.536016,12.858816,12.511029,12.485447,12.731424,13.154919,13.626754,14.018189,14.249955,14.326326,14.334768,14.408810,14.672549,15.201186,16.018896,17.115504,18.447995,19.923702,21.393315,22.674922,23.601942,24.071298,24.070728,23.675127,23.014054,22.224382,21.409818,20.625052,19.884368,19.176697,18.470676,17.712658,16.835280,15.787231,14.574234,13.287105,12.091755,
 ,240,11.151793,11.508966,11.893553,12.382644,13.035331,13.878758,14.875925,15.906257,16.787977,17.335322,17.421001,17.018863,16.214729,15.183077,14.135484,13.257832,12.665207,12.397630,12.444211,12.757803,13.250377,13.798759,14.280522,14.623233,14.836463,15.007193,15.258896,15.696977,16.375904,17.303948,18.462373,19.807001,21.251380,22.658788,23.863547,24.715709,25.126401,25.092627,24.691355,24.045987,23.280687,22.484873,21.703583,20.949995,20.220313,19.495749,18.736898,17.889641,16.913408,15.820631,14.701192,13.706466,
 ,245,11.614332,11.881804,12.157975,12.506298,12.987051,13.641576,14.452269,15.313968,16.052780,16.486156,16.489526,16.040774,15.230084,14.233654,13.258202,12.475827,11.982459,11.803317,11.924458,12.305366,12.867099,13.494044,14.070487,14.530864,14.889708,15.232165,15.668919,16.283250,17.106211,18.129457,19.327467,20.658543,22.046486,23.370279,24.482275,25.249813,25.598027,25.532322,25.130366,24.507752,23.774425,23.004585,22.233528,21.474069,20.730995,19.999459,19.255074,18.456850,17.574222,16.625506,15.699237,14.932935,
 ,250,11.888376,12.034322,12.165971,12.329913,12.587405,12.998549,13.573115,14.228029,14.799238,15.105501,15.021906,14.527987,13.717152,12.766988,11.878364,11.206268,10.822450,10.734327,10.926541,11.369621,11.997131,12.701944,13.374693,13.956330,14.465942,14.985444,15.609960,16.397545,17.354012,18.454678,19.669470,20.962577,22.271441,23.493185,24.499383,25.174839,25.458173,25.362206,24.964006,24.369940,23.674548,22.936236,22.180794,21.421628,20.673424,19.946354,19.231301,18.499670,17.729675,16.944475,16.230718,15.712122,
 ,255,11.996937,12.000376,11.960870,11.904830,11.892980,12.007801,12.295746,12.705134,13.084822,13.252016,13.076907,12.537500,11.729635,10.833325,10.043910,9.495363,9.227912,9.227055,9.479300,9.973134,10.658879,11.437836,12.205426,12.908309,13.569804,14.267285,15.077532,16.030560,17.105886,18.263609,19.471766,20.703684,21.913308,23.017650,23.908013,24.486243,24.703556,24.579107,24.188230,23.626984,22.973703,22.270783,21.535025,20.781543,20.036189,19.324918,18.653522,18.004334,17.362595,16.755204,16.266649,16.006986,


Predictor,6

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,
 ,0,64.000000,63.404916,61.661791,58.893978,55.297022,51.123606,46.662251,42.209161,38.032800,34.333437,31.206681,28.628293,26.475994,24.585022,22.812469,21.083567,19.408478,17.871044,16.593114,15.678826,15.156010,14.949718,14.909993,14.871265,14.702412,14.329765,13.738510,12.962682,12.070116,11.145116,10.270093,9.508065,8.889952,8.411720,8.043080,7.742503,7.469941,7.192333,6.883084,6.519847,6.084397,5.566139,4.968945,4.320469,3.683534,3.165605,2.899999,2.952751,3.237243,3.588131,3.868257,3.996238,
 ,5,63.877568,63.388947,61.742698,59.051155,55.501032,51.339577,46.854443,42.346573,38.095306,34.316969,31.124865,28.508153,26.348382,24.474332,22.730582,21.029691,19.373591,17.844849,16.571334,15.667800,15.171100,15.007442,15.019246,15.028948,14.894028,14.532882,13.927489,13.114015,12.168034,11.186776,10.268744,9.491678,8.893482,8.464969,8.160241,7.918697,7.684883,7.417552,7.088981,6.680244,6.177565,5.572420,4.865811,4.076563,3.255760,2.516369,2.077406,2.158270,2.643000,3.239949,3.763792,4.125869,
 ,10,63.511897,63.132006,61.589568,58.985249,55.495828,51.361613,46.867597,42.317614,38.000360,34.147636,30.891313,28.236185,26.070290,24.217890,22.511834,20.851921,19.231343,17.730676,16.482860,15.611937,15.162078,15.059060,15.136885,15.206096,15.113194,14.768783,14.151227,13.297908,12.291076,11.240359,10.261291,9.449208,8.852824,8.460380,8.210591,8.022547,7.824013,7.564577,7.214924,6.759836,6.191335,5.505402,4.703243,3.796983,2.822004,1.875213,1.279875,1.583828,2.409742,3.275395,4.018909,4.573752,
