Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,
 ,15,64.577574,65.087867,65.294625,65.190800,64.772291,64.038288,62.991591,61.638906,59.991082,58.063301,55.875195,53.450893,50.818991,48.012458,45.068468,42.028172,38.936417,35.841395,32.794199,29.848183,27.057965,24.477729,22.158344,20.142762,18.459529,17.115437,16.090011,15.335403,14.783397,14.357403,13.984826,13.606123,13.179560,12.682706,12.112204,11.482989,10.827417,10.193963,9.644020,9.244250,9.052408,9.099267,9.376280,9.838110,10.417607,11.042439,11.645964,12.171892,12.575253,12.821894,12.887639,12.757565,
 ,20,64.993630,65.719535,66.137575,66.237443,66.012038,65.457874,64.575451,63.369583,61.849661,60.029838,57.929136,55.571464,52.985542,50.204749,47.266878,44.213824,41.091195,37.947850,34.835321,31.807074,28.917452,26.220063,23.765244,21.596213,19.743717,18.219809,17.012649,16.085132,15.379392,14.826449,14.357671,13.914418,13.454110,12.952915,12.406245,11.828083,11.249556,10.716323,10.283422,10.005973,9.925764,10.057902,10.384729,10.860800,11.425043,12.012929,12.564533,13.028374,13.362617,13.535054,13.522669,13.311186,
 ,25,65.488390,66.427555,67.054526,67.355849,67.321539,66.945541,66.226153,65.166384,63.774230,62.062862,60.050721,57.761504,55.224056,52.472153,49.544202,46.482844,43.334476,40.148679,36.977540,33.874805,30.894760,28.090652,25.512397,23.203257,21.195374,19.504562,18.125688,17.030791,16.171847,15.488283,14.917052,14.402174,13.901579,13.390803,12.864149,12.334114,11.829415,11.391196,11.066519,10.898608,10.915280,11.119760,11.488462,11.976603,12.527927,13.083865,13.589726,13.997946,14.269378,14.373581,14.288666,14.001028,
 ,30,66.035478,67.185307,68.018715,68.519219,68.674059,68.474715,67.917373,67.003308,65.739175,64.137197,62.215249,59.996816,57.510850,54.791513,51.877805,48.813107,45.644620,42.422699,39.200081,36.030946,32.969733,30.069576,27.380157,24.944774,22.796536,20.953985,19.417126,18.165472,17.159750,16.347717,15.672760,15.082839,14.537593,14.012672,13.501419,13.014368,12.576800,12.224118,11.994688,11.920521,12.017885,12.281268,12.683303,13.180152,13.719313,14.246727,14.711734,15.069886,15.284272,15.325990,15.174191,14.815939,
 ,35,66.606254,67.964015,69.001329,69.698796,70.040985,70.017009,69.621019,68.852617,67.717157,66.225936,64.396264,62.251403,59.820394,57.137751,54.243045,51.180383,47.997769,44.746369,41.479648,38.252349,35.119252,32.133606,29.345083,26.797120,24.523608,22.545173,20.865792,19.470994,18.328968,17.395145,16.619482,15.954560,15.362543,14.819781,14.318800,13.867837,13.488083,13.208632,13.059280,13.062153,13.224312,13.533893,13.961083,14.462978,14.989931,15.491269,15.919399,16.232315,16.394919,16.379618,16.166492,15.743253,
 ,40,67.171327,68.734227,69.972941,70.865258,71.393179,71.543530,71.308497,70.686055,69.680288,68.301576,66.566658,64.498553,62.126357,59.484904,56.614302,53.559354,50.368866,47.094830,43.791494,40.514269,37.318432,34.257546,31.381482,28.733965,26.349626,24.250789,22.444593,20.921414,19.655673,18.609558,17.739225,17.002020,16.363024,15.799645,15.303715,14.881034,14.548478,14.328874,14.244168,14.308149,14.520675,14.865226,15.310337,15.813877,16.328323,16.805513,17.200165,17.472161,17.587851,17.520726,17.251684,16.769046,
 ,45,67.701929,69.467149,70.904804,71.989976,72.702184,73.026045,72.951832,72.475936,71.601186,70.337047,68.699670,66.711803,64.402562,61.807057,58.965892,55.924536,52.732572,49.442827,46.110367,42.791347,39.541662,36.415352,33.462670,30.727779,28.246071,26.041351,24.123358,22.486428,21.110147,19.962501,19.005212,18.200152,17.515370,16.929479,16.433718,16.031497,15.735512,15.562792,15.528443,15.639410,15.889947,16.260053,16.717068,17.219427,17.721153,18.175923,18.540178,18.775238,18.848592,18.734619,18.414917,17.878374,
 ,50,68.171091,70.135785,71.769957,73.046075,73.941259,74.437976,74.524640,74.196080,73.453884,72.306591,70.769746,68.865792,66.623818,64.079167,61.272890,58.251082,55.064078,51.765527,48.411334,45.058448,41.763476,38.581058,35.561982,32.750973,30.184235,27.886925,25.870996,24.134070,22.660030,21.421764,20.385842,19.518226,18.789759,18.180256,17.680453,17.291551,17.022433,16.885026,16.888662,17.034755,17.313182,17.701283,18.165466,18.664538,19.153613,19.587696,19.924498,20.126417,20.161822,20.005806,19.640562,19.055495,
 ,55,68.554591,70.715855,72.544112,74.009299,75.086208,75.755216,76.002911,75.822583,75.214580,74.186506,72.753270,70.936970,68.766626,66.277759,63.511819,60.515479,57.339790,54.039207,50.670474,47.291370,43.959272,40.729521,37.653548,34.776751,32.136193,29.758301,27.656969,25.832594,24.272658,22.954177,21.847870,20.923278,20.153755,19.520233,19.013028,18.631389,18.380866,18.269038,18.300470,18.472135,18.770471,19.170738,19.638575,20.132995,20.609861,21.025118,21.337389,21.509869,21.511593,21.318216,20.912428,20.284100,
 ,60,68.831659,71.186486,73.206326,74.858665,76.116028,76.956750,77.365626,77.334421,76.862241,75.955736,74.629149,72.904191,70.809763,68.381513,65.661233,62.696127,59.537921,56.241844,52.865476,49.467436,46.105915,42.837023,39.712920,36.779759,34.075500,31.627789,29.452251,27.551676,25.916583,24.527470,23.358573,22.382514,21.574837,20.917475,20.400405,20.021201,19.782590,19.688527,19.739689,19.929497,20.241666,20.649798,21.118875,21.607984,22.073479,22.471949,22.762658,22.909368,22.881603,22.655452,22.214014,21.547567,
 ,65,68.985467,71.530690,73.739474,75.576925,77.013360,78.025114,78.595213,78.713907,78.379053,77.596326,76.379271,74.749168,72.734750,70.371732,67.702198,64.773825,61.638969,58.353603,54.976120,51.565983,48.182225,44.881766,41.717560,38.736574,35.977698,33.469754,31.229947,29.263150,27.562480,26.111381,24.887071,23.864791,23.021976,22.341434,21.812875,21.432481,21.200628,21.118300,21.183028,21.385395,21.706946,22.119946,22.588799,23.072570,23.527910,23.911826,24.184010,24.308612,24.255500,24.001082,23.528782,22.829235,
 ,70,69.003409,71.735640,74.130525,76.150851,77.764781,78.946685,79.677841,79.946991,79.750734,79.093748,77.988841,76.456824,74.526203,72.232709,69.618657,66.732146,63.626112,60.357231,56.984684,53.568774,50.169381,46.844271,43.647234,40.626096,37.820697,35.261006,32.965682,30.941449,29.183666,27.678288,26.405063,25.341460,24.466527,23.763838,23.222905,22.838765,22.609875,22.534804,22.608556,22.819444,23.147279,23.563231,24.031195,24.510144,24.956878,25.328655,25.585426,25.691581,25.617212,25.338949,24.840468,24.112700,
 ,75,68.877198,71.792785,74.370662,76.571362,78.360937,79.711828,80.603583,81.023440,80.966727,80.437101,79.446600,78.015516,76.172081,73.951984,71.397712,68.557730,65.485501,62.238365,58.876262,55.460313,52.051253,48.707709,45.484337,42.429856,39.585073,36.981077,34.637886,32.563887,30.756404,29.203548,27.887224,26.786801,25.882703,25.159170,24.605576,24.216039,23.987462,23.916470,23.996042,24.212677,24.544797,24.962673,25.429741,25.904836,26.344798,26.707001,26.951524,27.042881,26.951283,26.653501,26.133390,25.382128,
 ,80,68.602807,71.697790,74.455243,76.833496,78.796538,80.314908,81.366446,81.936880,82.020261,81.619198,80.744924,79.417165,77.663829,75.520505,73.029795,70.240472,67.206477,63.985764,60.638997,57.228099,53.814651,50.458152,47.214145,44.132265,41.254299,38.612438,36.227986,34.110848,32.260085,30.665687,29.311412,28.178250,27.247806,26.504904,25.938830,25.542974,25.312992,25.243953,25.327221,25.547851,25.883143,26.302626,26.769324,27.241899,27.677147,28.032454,28.267925,28.348098,28.243219,27.930124,27.392785,26.622571,
 ,85,68.180265,71.450358,74.383628,76.936260,79.070220,80.754177,81.964270,82.684727,82.908303,82.636537,81.879820,80.657270,78.996414,76.932690,74.508755,71.773632,68.781685,65.591438,62.264242,58.862794,55.449511,52.084767,48.825007,45.720801,42.814929,40.140671,37.720565,35.565917,33.677354,32.046519,30.658778,29.496517,28.542359,27.781641,27.203605,26.801069,26.568697,26.500323,26.586025,26.809705,27.147761,27.569101,28.036379,28.508053,28.940816,29.291982,29.521595,29.594137,29.479816,29.155468,28.605124,27.820292,
 ,90,67.613326,71.053909,74.158888,76.882355,79.184296,81.031534,82.398527,83.267998,83.631396,83.489164,82.850817,81.734818,80.168267,78.186390,75.831842,73.153839,70.207115,67.050712,63.746630,60.358312,56.948997,53.579931,50.308472,47.186142,44.256725,41.554589,39.103464,36.915979,34.994190,33.331216,31.913839,30.725657,29.750175,28.973186,28.383922,27.974759,27.739578,27.671232,27.758779,27.985202,28.326167,28.750062,29.219197,29.691811,30.124435,30.474248,30.701164,30.769539,30.649481,30.317766,29.758433,28.963076,
 ,95,66.909028,70.515159,73.787397,76.677791,79.144388,81.152195,82.673999,83.691021,84.193391,84.180431,83.660744,82.652098,81.181112,79.282744,76.999592,74.381005,71.482029,68.362180,65.084060,61.711831,58.309533,54.939280,51.659351,48.522235,45.572736,42.846310,40.367861,38.151283,36.199963,34.508362,33.064521,31.853108,30.858402,30.066603,29.466960,29.051508,28.813513,28.745053,28.834377,29.063733,29.408187,29.835680,30.308203,30.783753,31.218659,31.569909,31.797224,31.864780,31.742527,31.407133,30.842591,30.040537,
 ,100,66.077153,69.843595,73.278323,76.331399,78.958966,81.124243,82.798361,83.961039,84.601076,84.716650,84.315418,83.414407,82.039704,80.225949,78.015619,75.458141,72.608816,69.527579,66.277597,62.923712,59.530747,56.161676,52.875702,49.726298,46.759305,44.011278,41.508292,39.265467,37.287456,35.569962,34.102174,32.869715,31.857551,31.052250,30.443099,30.021874,29.781358,29.713012,29.804442,30.037300,30.386156,30.818559,31.296187,31.776780,32.216425,32.571867,32.802589,32.872532,32.751443,32.415832,31.849603,31.044388,
 ,105,65.129600,69.050866,72.643043,75.854255,78.638787,80.958094,82.781667,84.087721,84.863714,85.106655,84.823221,84.029657,82.751468,81.022917,78.886305,76.391075,73.592728,70.551566,67.331269,63.997330,60.615326,57.249084,53.958735,50.798746,47.816017,45.048225,42.522617,40.255531,38.252842,36.511437,35.021564,33.769721,32.741498,31.923797,31.305960,30.879566,30.637014,30.569278,30.663439,30.900662,31.255089,31.693910,32.178499,32.666310,33.113153,33.475489,33.712512,33.787890,33.671120,33.338513,32.773844,31.968696,
 ,110,64.079694,68.150101,71.894469,75.259038,78.196272,80.665892,82.635760,84.082592,84.992490,85.361274,85.194605,84.507901,83.326040,81.682849,79.620395,77.188077,74.441537,71.441387,68.251777,64.938806,61.568783,58.206370,54.912628,51.743034,48.745568,45.959052,43.411927,41.121755,39.095622,37.331556,35.820821,34.550731,33.507454,32.678208,32.052399,31.621457,31.377475,31.311026,31.408763,31.651429,32.012790,32.459692,32.953191,33.450433,33.906912,34.278765,34.524858,34.608543,34.499031,34.172399,33.612251,32.810081,
 ,115,62.941439,67.155176,71.046333,74.559316,77.644809,80.260826,82.373616,83.958394,84.999896,85.492728,85.441503,84.860772,83.774731,82.216719,80.228507,77.859390,75.165089,72.206471,69.048104,65.756650,62.399119,59.040993,55.744258,52.565411,49.553539,46.748636,44.180372,41.867551,39.818481,38.032326,36.501338,35.213622,34.155896,33.315685,32.682470,32.247568,32.002818,31.938458,32.040769,32.290122,32.659923,33.116676,33.621100,34.129998,34.598512,34.982415,35.240209,35.334894,35.235362,34.917420,34.364466,33.567872,
 ,120,61.728757,66.079961,70.112439,73.768815,76.998032,79.756426,82.008642,83.728399,84.899054,85.513975,85.576697,85.100857,84.109922,82.636685,80.722562,78.416682,75.774782,72.857924,69.731038,66.461307,63.116405,59.762610,56.462827,53.274581,50.248089,47.424552,44.834903,42.499230,40.427090,38.618798,37.067604,35.762396,34.690438,33.839561,33.199335,32.760989,32.516148,32.454754,32.562750,32.820152,33.200007,33.668461,34.185863,34.708638,35.191534,35.589923,35.861908,35.970106,35.883059,35.576274,35.032914,34.244191,
 ,125,60.454726,64.937562,69.105914,72.900675,76.269088,79.165831,81.553963,83.405703,84.703021,85.438024,85.613132,85.241031,84.344406,82.955448,81.115158,78.872433,76.282964,73.407947,70.312615,67.064620,63.732260,60.382583,57.079399,53.881267,50.839548,47.996687,45.384926,43.025682,40.929807,39.098809,37.526963,36.203961,35.117629,34.256117,33.609100,33.167742,32.923476,32.865969,32.980837,33.247738,33.639342,34.121401,34.653856,35.192709,35.692275,36.107485,36.396013,36.520063,36.447803,36.154411,35.622788,34.843958,
 ,130,59.130864,63.739608,68.038499,71.966746,75.469927,78.501089,81.021716,83.002527,84.424093,85.277237,85.563234,85.293775,84.490711,83.185580,81.418901,79.239280,76.702293,73.869203,70.805490,67.579219,64.259265,60.913411,57.606354,54.397682,51.339916,48.476776,45.841856,43.457960,41.337294,39.482618,37.889281,36.547826,35.446675,34.574324,33.920578,33.476554,33.233508,33.180837,33.303820,33.581736,33.986839,34.484443,35.034033,35.591138,36.109597,36.543866,36.851158,36.993241,36.937884,36.659916,36.141953,35.374800,
 ,135,57.766504,62.495618,66.919907,70.976940,74.610659,77.772506,80.422398,82.529558,84.073142,85.042671,85.438239,85.270502,84.560431,83.338848,81.645736,79.529339,77.045056,74.254150,71.222280,68.017866,64.710310,61.368088,58.056758,54.836924,51.762276,48.877830,46.218579,43.808770,41.662032,39.782450,38.166521,36.805701,35.689062,34.805491,34.144956,33.698547,33.457350,33.410483,33.542867,33.833361,34.253755,34.768866,35.337666,35.915162,36.454671,36.910144,37.238303,37.400460,37.363965,37.103283,36.600721,35.846846,
 ,140,56.368279,61.212486,65.757303,69.938695,73.699006,76.988086,79.764300,81.995370,83.659029,84.743472,85.247583,85.180940,84.563586,83.425575,81.806291,79.753551,77.322508,74.574359,71.574875,68.392769,65.097911,61.759425,58.443689,55.212307,52.120132,49.213496,46.528823,44.091864,41.917742,40.011949,38.372216,36.990994,35.858080,34.962812,34.295361,33.846817,33.608098,33.568030,33.711138,34.015811,34.453312,34.987899,35.577968,36.177952,36.740605,37.219340,37.570365,37.754520,37.738724,37.497061,37.011515,36.272396,
 ,145,54.939783,59.894113,64.554915,68.856586,72.739889,76.153106,79.053057,81.405962,83.188121,84.386379,84.998381,85.032591,84.508075,83.454066,81.909287,79.921067,77.544244,74.839880,71.873791,68.714915,65.433529,62.099349,58.779534,55.536651,52.426706,49.497349,46.786468,44.321361,42.118718,40.185523,38.520838,37.118207,35.968239,35.060799,34.386315,33.935904,33.700326,33.668088,33.823280,34.143761,34.600199,35.156223,35.769592,36.394112,36.981939,37.485914,37.861721,38.069711,38.076363,37.855371,37.388388,36.665452,
 ,150,53.481417,58.541235,63.313843,67.732088,71.735179,75.269840,78.291352,80.764433,82.663939,83.975348,84.695036,84.830313,84.399227,83.430135,81.961044,80.038729,77.717651,75.058666,72.127564,68.993441,65.726917,62.398240,59.075296,55.821577,52.694213,49.742168,47.004803,44.511005,42.279092,40.317626,38.627095,37.202244,36.034595,35.114625,34.433085,33.981158,33.749449,33.726130,33.894808,34.232747,34.709952,35.289354,35.928013,36.579063,37.194026,37.725154,38.127590,38.361192,38.391993,38.193297,37.746416,37.041109,
 ,155,51.990441,57.151442,62.032041,66.563547,70.683625,74.337455,77.478784,80.070826,82.086979,83.511340,84.338987,84.576042,84.239492,83.356769,81.965107,80.110671,77.847474,75.236101,72.342250,69.235103,65.985556,62.664325,59.339963,56.076840,52.933170,49.959208,47.195790,44.673413,42.412073,40.421983,38.705156,37.257641,36.071984,35.139368,34.450941,33.997998,33.771002,33.757769,33.941379,34.298441,34.798229,35.402911,36.068798,36.748309,37.392306,37.952440,38.383304,38.644264,38.700909,38.526151,38.100963,37.414821,
 ,160,50.461241,55.719400,60.704505,65.346322,69.580974,73.352103,76.611923,79.322142,81.454694,82.992270,83.928631,84.268678,84.028294,83.233943,81.922032,80.138056,77.935521,75.374675,72.521055,69.443861,66.214196,62.903179,59.579965,56.309743,53.151765,50.157542,47.369362,44.819342,42.529187,40.510820,38.767863,37.297774,36.094225,35.149210,34.454353,34.001113,33.779828,33.777948,33.977987,34.355845,34.880006,35.511821,36.206805,36.916638,37.591502,38.182440,38.643502,38.933561,39.017773,38.868659,38.466861,37.801573,
 ,165,48.885787,54.237266,59.323648,64.073123,68.420266,72.307177,75.684536,78.512541,80.761649,82.413136,83.459416,83.904141,83.762055,83.058607,81.829330,80.118992,77.980535,75.473808,72.664118,69.620621,66.414556,63.117375,59.798772,56.524690,53.355360,50.343500,47.532821,44.957040,42.639585,40.594130,38.825973,37.334068,36.113317,35.156621,34.456165,34.003626,33.789247,33.800108,34.018127,34.418454,34.968736,35.629469,36.355344,37.097280,37.804780,38.428280,38.921292,39.242213,39.355770,39.234109,38.857544,38.214994,
 ,170,47.254256,52.695261,57.879823,62.734499,67.192288,71.193731,74.687973,77.633688,79.999852,81.766304,82.924093,83.475595,83.434378,82.824837,81.681582,80.048608,77.978234,75.529849,72.768472,69.763146,66.585183,63.306298,59.996656,56.722887,53.546136,50.520267,47.690367,45.091722,42.749468,40.679049,38.887485,37.375295,36.138700,35.171596,34.466811,34.016302,33.810252,33.835372,34.072976,34.497437,35.075538,35.766897,36.525368,37.301111,38.042952,38.700736,39.227450,39.581029,39.725791,39.633515,39.284199,38.666499,
 ,175,45.555782,51.082358,56.361976,61.319452,65.886150,70.001031,73.611682,76.675247,79.159204,81.041941,82.313123,82.973819,83.036393,82.524146,81.470726,79.919301,77.921518,75.536252,72.828172,69.866148,66.721499,63.466140,60.170638,56.902238,53.722930,50.687659,47.842821,45.225222,42.861677,40.769388,38.957119,37.427002,36.176641,35.201008,34.493647,34.046855,33.850794,33.891833,34.150678,34.600923,35.208480,35.932087,36.724771,37.535943,38.313774,39.007534,39.569711,39.957796,40.135712,40.074890,39.755022,39.164511,
 ,180,43.779282,49.387057,54.758374,59.816127,64.489957,68.717191,72.443830,75.625470,78.228072,80.228559,81.615189,82.387702,82.557224,82.145930,81.186463,79.721122,77.800832,75.483900,72.834593,69.921547,66.816029,63.590088,60.314625,57.057433,53.881274,50.842098,47.987539,45.355856,42.975490,40.865371,39.035996,37.491134,36.229814,35.248144,34.540447,34.099423,33.915256,33.974004,34.255792,34.733449,35.372033,36.129426,36.957851,37.805999,38.621415,39.352825,39.952241,40.376734,40.589848,40.562680,40.274633,39.713865,
 ,185,41.914316,47.598180,53.057360,58.212549,62.991513,67.329864,71.171971,74.471850,77.193928,79.313638,80.817811,81.704832,81.984562,81.678016,80.816795,79.442288,77.604649,75.361571,72.776866,69.918880,66.858771,63.668662,60.419723,57.180224,54.013625,50.976802,48.118549,45.478498,43.086647,40.963596,39.121545,37.565888,36.297104,35.312470,34.607145,34.174278,34.004135,34.082505,34.388972,34.895642,35.566761,36.359394,37.225005,38.111609,38.966162,39.736881,40.375331,40.838184,41.088625,41.097432,40.843724,40.315432,
 ,190,39.951956,45.705664,51.248109,56.497345,61.379032,65.826940,69.783736,73.201808,76.044016,78.284284,79.907988,80.912135,81.305293,81.107284,80.348631,79.069773,77.320053,75.156501,72.642425,69.845833,66.837715,63.690210,60.474697,57.259854,54.109764,51.082152,48.226881,45.584872,43.187591,41.057236,39.207650,37.645823,36.373670,35.389660,34.689820,34.267803,34.114005,34.214008,34.546915,35.084169,35.789265,36.618519,37.522689,38.449170,39.344376,40.156052,40.835346,41.338553,41.628519,41.675709,41.458974,40.966017,
 ,195,37.885636,43.701318,49.321338,54.660437,59.641820,64.197225,68.267503,71.803353,74.766026,77.127899,78.872870,79.996541,80.506158,80.420318,79.768433,78.589954,76.933372,74.855012,72.417630,69.688846,66.739433,63.641491,60.466544,57.283616,54.157341,51.146207,48.301062,45.664016,43.267907,41.136441,39.285026,37.722187,36.451250,35.471869,34.780960,34.372723,34.237742,34.361460,34.722577,35.291951,36.032411,36.899596,37.843637,38.811367,39.748709,40.602978,41.324933,41.870516,42.202245,42.290286,42.113220,41.658528,
 ,200,35.711988,41.579517,47.269944,52.693660,57.770889,62.431050,66.613022,70.265718,73.348720,75.832817,77.700399,78.945628,79.574401,79.604061,79.062874,77.989267,76.430841,74.443172,72.088423,69.433778,66.549744,63.508329,60.381147,57.237503,54.142509,51.155339,48.327731,45.702887,43.314913,41.188913,39.341769,37.783463,36.518677,35.548230,34.869937,34.478579,34.364988,34.514545,34.905634,35.508627,36.285782,37.192153,38.177321,39.187627,40.168557,41.067034,41.833462,42.423446,42.799187,42.930558,42.795873,42.382386,
 ,205,33.431705,39.337855,45.089576,50.591304,55.759488,60.520815,64.811959,68.579914,71.782508,74.388891,76.379899,77.748227,78.498388,78.646440,78.219471,77.254847,75.799243,73.907448,71.640987,69.066567,66.254379,63.276291,60.203952,57.106886,54.050615,51.094919,48.292337,45.687060,43.314347,41.200593,39.364039,37.816034,36.562547,35.605524,34.943673,34.572386,34.482805,34.660331,35.083132,35.721201,36.536330,37.483085,38.510587,39.564751,40.590683,41.534954,42.347638,42.984022,43.406001,43.583154,43.493526,43.124137,
 ,210,31.050496,36.977756,42.779117,48.350550,53.603540,58.461428,62.858353,66.739202,70.059936,72.787994,74.902607,76.394963,77.268159,77.536934,77.227165,76.375125,75.026524,73.235327,71.062381,68.573873,65.839636,62.931347,59.920640,56.877201,53.866895,50.950030,48.179856,45.601448,43.251111,41.156404,39.336813,37.804948,36.567981,35.628936,34.987399,34.639399,34.576444,34.784044,35.240257,35.914808,36.769135,37.757422,38.828411,39.927667,40.999964,41.991565,42.852236,43.536964,44.007343,44.232657,44.190676,43.868174,
 ,215,28.580302,34.505109,40.341111,45.971833,51.301977,56.250649,60.748975,64.739473,68.176085,71.024440,73.262106,74.878713,75.875905,76.267069,76.076836,75.340355,74.102334,72.415877,70.341115,67.943675,65.292990,62.460500,59.517777,56.534610,53.577147,50.706149,47.975489,45.431029,43.109998,41.041003,39.244648,37.734690,36.519413,35.602856,34.985464,34.663922,34.630160,34.869884,35.361151,36.073533,36.968226,37.999133,39.114705,40.260223,41.380185,42.420577,43.330887,44.065811,44.586648,44.862387,44.870511,44.597536,
 ,220,26.041013,31.931006,37.782154,43.459102,48.856979,53.889322,58.483576,62.579518,66.128862,69.095305,71.454667,73.194968,74.316356,74.830828,74.761736,74.143068,73.018500,71.440237,69.467660,67.165795,64.603635,61.852345,58.983382,56.066593,53.168346,50.349785,47.665325,45.161511,42.876392,40.839491,39.072410,37.589931,36.401352,35.511659,34.922127,34.630109,34.628016,34.901835,35.429723,36.181216,37.117379,38.191929,39.353110,40.545984,41.714822,42.805370,43.766857,44.553704,45.126917,45.455187,45.515702,45.294702,
 ,225,23.463166,29.272742,35.113313,40.820042,46.274116,51.381521,56.065038,60.261196,63.919199,67.000642,69.479498,71.342109,72.587075,73.224966,73.277821,72.778432,71.769408,70.302023,68.434870,66.232342,63.762953,61.097551,58.307439,55.462473,52.629186,49.869041,47.236914,44.779945,42.536886,40.538062,38.805941,37.356212,36.199083,35.340413,34.782275,34.522700,34.554627,34.864404,35.430393,36.222200,37.200861,38.320002,39.527735,40.768965,41.987783,43.129725,44.143785,44.984121,45.611452,45.994166,46.109147,45.942341,
 ,230,20.892443,26.555352,32.350657,38.066260,43.562429,48.734583,53.499423,57.789505,61.551137,64.743597,67.338879,69.321564,70.688650,71.449232,71.623999,71.244516,70.352292,68.997635,67.238321,65.138070,62.764887,60.189265,57.482315,54.713857,51.950542,49.254093,46.679775,44.275232,42.079822,40.124551,38.432631,37.020534,35.899275,35.075508,34.552065,34.327661,34.395805,34.743283,35.348754,36.181991,37.204097,38.368691,39.623823,40.914297,42.184065,43.378489,44.446347,45.341547,46.024526,46.463369,46.634647,46.523998,
 ,235,18.397253,23.814134,29.516063,35.213508,40.734453,45.959087,50.795930,55.172550,59.031826,62.330431,65.038213,67.137890,68.624789,69.506485,69.802277,69.542466,68.767431,67.526483,65.876546,63.880642,61.606227,59.123412,56.503080,53.814979,51.125832,48.497572,45.985789,43.638555,41.495732,39.588899,37.941893,36.571851,35.490484,34.705167,34.219450,34.032725,34.139111,34.525898,35.172122,36.047812,37.114222,38.325034,39.628304,40.968782,42.290322,43.538140,44.660823,45.612041,46.351960,46.848361,47.077496,47.024681,
 ,240,16.081008,21.098994,26.638557,32.282027,37.806229,43.068752,47.966780,52.421430,56.371424,59.770443,62.585972,64.798741,66.402327,67.402727,67.817810,67.676580,67.018250,65.891107,64.351193,62.460799,60.286810,57.898919,55.367754,52.762959,50.151297,47.594863,45.149521,42.863697,40.777677,38.923509,37.325538,36.001453,34.963559,34.219868,33.774600,33.627823,33.774291,34.201850,34.889985,35.809055,36.920533,38.178232,39.530259,40.921361,42.295327,43.597258,44.775573,45.783723,46.581609,47.136714,47.424970,47.431361,
 ,245,14.098616,18.481891,23.756655,29.297171,34.797362,40.080304,45.027024,49.550049,53.582922,57.075811,59.993564,62.314761,64.031131,65.147036,65.678866,65.654293,65.111332,64.097217,62.667078,60.882450,58.809617,56.517835,54.077449,51.557975,49.026185,46.544307,44.168432,41.947287,39.921504,38.123509,36.578052,35.303262,34.311935,33.612643,33.210225,33.105408,33.293602,33.763252,34.494345,35.457627,36.614847,37.919994,39.321277,40.763472,42.190340,43.546896,44.781413,45.847145,46.703743,47.318400,47.666725,47.733371,
 ,250,12.665331,16.068931,20.922508,26.290541,31.731188,37.013347,41.994316,46.574855,50.681887,54.261360,57.275116,59.699386,61.523938,62.751422,63.396703,63.486080,63.056343,62.153638,60.832160,59.152661,57.180803,54.985379,52.636436,50.203339,47.752856,45.347320,43.043021,40.888944,38.926005,37.186930,35.696780,34.474021,33.531845,32.879299,32.521791,32.460686,32.692057,33.204974,33.979964,34.988201,36.191748,37.544808,38.995719,40.489323,41.969384,43.380857,44.671901,45.795590,46.711347,47.386085,47.795103,47.922715,
 ,255,12.019034,14.016432,18.209167,23.302118,28.635221,33.890260,38.888642,43.514536,47.686155,51.344254,54.447186,56.968580,58.896099,60.230599,60.985363,61.185278,60.865872,60.072180,58.857434,57.281578,55.409629,53.309902,51.052127,48.705513,46.336806,44.008439,41.776884,39.691351,37.793003,36.114801,34.682034,33.513414,32.622436,32.018545,31.707660,31.691758,31.967567,32.524795,33.344528,34.398387,35.648768,37.050107,38.550900,40.096076,41.629430,43.095891,44.443528,45.625267,46.600321,47.335347,47.805339,47.994284,


Predictor,17

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,
 ,0,64.000000,64.068239,64.255922,64.513964,64.767050,64.922577,64.881712,64.551259,63.854972,62.742987,61.198220,59.238951,56.917218,54.313164,51.525998,48.662763,45.826515,43.105696,40.566339,38.248091,36.164039,34.303401,32.635763,31.115941,29.689385,28.298642,26.891157,25.427934,23.891581,22.291732,20.665689,19.072412,17.578831,16.239631,15.075899,14.062332,13.131823,12.197090,11.178842,10.028423,8.739195,7.347503,5.927071,4.581136,3.435106,2.621246,2.211691,2.108016,2.107934,2.087636,2.036519,2.001163,
 ,5,64.008691,64.429744,64.947154,65.503130,66.015477,66.386475,66.513872,66.302745,65.676847,64.588055,63.022774,61.004449,58.591853,55.873256,52.957170,49.960772,46.997543,44.165856,41.540113,39.165594,37.057299,35.202223,33.563975,32.088820,30.712710,29.369323,27.998979,26.557705,25.025095,23.409246,21.746994,20.098006,18.531947,17.109747,15.863381,14.782437,13.815788,12.889598,11.933326,10.902200,9.789190,8.625638,7.472659,6.405251,5.490301,4.762319,4.209187,3.784117,3.441021,3.165263,2.973588,2.879086,
