Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,
 ,90,54.271978,56.696597,58.712315,60.284120,61.403905,62.088791,62.376220,62.316226,61.961902,61.359739,60.541914,59.522487,58.298749,56.857748,55.186797,53.285883,51.179655,48.926789,46.624768,44.408024,42.437162,40.877501,39.868315,39.490837,39.749189,40.575554,41.857570,43.473685,45.321804,47.334608,49.482393,51.767389,54.213576,56.855151,59.725833,62.850256,66.237890,69.879284,73.744140,77.780844,81.917361,86.063716,90.116355,93.964577,97.498851,100.620508,103.251904,105.345893,106.893271,107.926785,108.520374,108.782596,
 ,95,53.911584,56.397750,58.488168,60.149060,61.372186,62.173277,62.587418,62.661696,62.446069,61.984020,61.304947,60.420194,59.323954,57.999174,56.427398,54.600688,52.533459,50.272250,47.901744,45.545372,43.358520,41.512199,40.166474,39.437907,39.372574,39.938853,41.045329,42.574346,44.414995,46.484515,48.735920,51.155052,53.751457,56.546880,59.564094,62.817792,66.308295,70.018035,73.910315,77.929726,82.003861,86.046219,89.960455,93.646091,97.005677,99.953040,102.421977,104.374433,105.806983,106.754350,107.288687,107.513625,
 ,100,53.616873,56.167674,58.330099,60.072249,61.386651,62.288712,62.812285,63.002626,62.907612,62.568670,62.013263,61.250765,60.272932,59.059201,57.585877,55.837520,53.818545,51.563206,49.142522,46.666799,44.282219,42.159409,40.472154,39.367214,38.932801,39.179735,40.046816,41.428458,43.209893,45.294844,47.619154,50.151668,52.886838,55.833510,59.003304,62.400845,66.017001,69.825342,73.781351,77.823655,81.876629,85.854015,89.663440,93.211876,96.412016,99.189350,101.489480,103.284918,104.580400,105.415574,105.863931,106.027060,
 ,105,53.379516,56.001607,58.236919,60.055840,61.452391,62.442613,63.060215,63.349755,63.358127,63.125721,62.678983,62.026131,61.157216,60.048830,58.672649,57.006277,55.044528,52.809483,50.358025,47.785799,45.226497,42.844765,40.820549,39.323589,38.481309,38.350999,38.911109,40.078280,41.741009,43.792810,46.152967,48.772691,51.630438,54.721460,58.045836,61.597936,65.358962,69.293110,73.346986,77.451486,81.525299,85.479382,89.222074,92.664699,95.727581,98.346292,100.477808,102.105989,103.245596,103.943902,104.278910,104.353360,
 ,110,53.187829,55.891155,58.203815,60.098607,61.571557,62.640135,63.338904,63.712812,63.808876,63.667502,63.315090,62.759570,61.990084,60.981116,59.700417,58.119285,56.223503,54.023339,51.561457,48.917893,46.211366,43.595732,41.249648,39.357077,38.078333,37.517688,37.701472,38.580366,40.056078,42.017416,44.368740,47.043157,50.001994,53.225883,56.702705,60.416232,64.337783,68.421808,72.605252,76.809888,80.946619,84.920884,88.638572,92.012111,94.966510,97.445191,99.415287,100.871991,101.841299,102.380392,102.574832,102.531902,
 ,115,53.027270,55.824638,58.222501,60.195921,61.743177,62.883765,63.653944,64.100052,64.270292,64.206137,63.934924,63.465215,62.786086,61.870717,60.683711,59.190835,57.369560,55.218939,52.767699,50.079896,47.257643,44.440244,41.798347,39.520703,37.791134,36.756747,36.496742,37.008103,38.218868,40.021925,42.310284,44.999071,48.031200,51.371264,54.993903,58.871693,62.965729,67.220392,71.562375,75.903238,80.144368,84.183285,87.920478,91.266218,94.146996,96.511310,98.334501,99.622255,100.412226,100.773183,100.800982,100.610871,
 ,120,52.881055,55.787569,58.281544,60.339888,61.963124,63.173128,64.008504,64.517841,64.751496,64.753012,64.551644,64.157511,63.560502,62.733347,61.638360,60.236640,58.498221,56.411743,53.992620,51.289090,48.385875,45.405161,42.504149,39.867355,37.690702,36.154977,35.391664,35.454237,36.312737,37.877381,40.036763,42.689613,45.759290,49.192514,52.949135,56.989521,61.263971,65.706401,70.232764,74.743559,79.129256,83.277412,87.080446,90.443344,93.290758,95.573117,97.271385,98.400080,99.008073,99.176621,99.014073,98.646881,
 ,125,52.730831,55.763240,58.366811,60.519638,62.224221,63.504917,64.403103,64.970295,65.259838,65.318257,65.177655,64.850616,64.328731,63.585171,62.580869,61.273211,59.625784,57.617816,55.252314,52.562336,49.615208,46.514660,43.400658,40.445921,37.846741,35.804375,34.494765,34.032229,34.444499,35.677239,37.626901,40.180482,43.241521,46.736745,50.609043,54.804982,59.263089,63.906229,68.639114,73.350493,77.918803,82.219938,86.135918,89.563546,92.422360,94.661356,96.264042,97.251371,97.682083,97.649903,97.277110,96.704160,
 ,130,52.557371,55.733372,58.462018,60.721730,62.516476,63.872953,64.835499,65.459017,65.800504,65.910249,65.824039,65.557785,65.105649,64.442135,63.527741,62.317158,60.768614,58.853074,56.562288,53.915162,50.962282,47.788712,44.515152,41.297196,38.321307,35.794351,33.922020,32.874281,32.747107,33.542669,35.184663,37.558748,40.550891,44.065978,48.027111,52.364700,57.003913,61.855604,66.812610,71.751299,76.537177,81.033092,85.108689,88.650003,91.568353,93.807899,95.351290,96.222905,96.489138,96.255167,95.657668,94.853160,
 ,135,52.341245,55.678776,58.549333,60.930641,62.827433,64.268366,65.300692,65.982935,66.376203,66.535170,66.500021,66.290761,65.904941,65.319268,64.494756,63.384449,61.942380,60.132508,57.936651,55.360886,52.440238,49.241809,45.866609,42.450265,39.162203,36.201485,33.785093,32.122856,31.377871,31.626600,32.845858,34.939375,37.783455,41.261077,45.272447,49.728537,54.538719,59.600280,64.793235,69.980870,75.014978,79.744255,84.024336,87.728246,90.756262,93.044412,94.570955,95.360247,95.483381,95.054967,94.225433,93.168399,
 ,140,52.063440,55.579991,58.609986,61.129314,63.142596,64.679876,65.791042,66.538247,66.986957,67.196655,67.212486,67.059197,66.738454,66.229982,65.496235,64.489662,63.161292,61.469406,59.387336,56.909847,54.057927,50.882084,47.464456,43.920113,40.397730,37.079130,34.175288,31.913304,30.507071,30.111812,30.783149,32.472641,35.065232,38.427144,42.433617,46.972164,51.932833,57.196924,62.630126,68.081693,73.388928,78.385428,82.911486,86.825234,90.013415,92.400868,93.957976,94.705401,94.715418,94.109155,93.048980,91.725418,
 ,145,51.705909,55.417876,58.624874,61.299718,63.445920,65.094162,66.296494,67.118487,67.629995,67.895537,67.965591,67.870149,67.615600,67.185412,66.544338,65.645252,64.437370,62.874643,60.923416,58.568771,55.819376,52.710899,49.308229,45.706917,42.034247,38.450229,35.147851,32.349562,30.292762,29.195239,29.202941,30.349005,32.559410,35.699965,39.623435,44.190250,49.266567,54.714110,60.381897,66.103710,71.701380,76.992511,81.800922,85.968281,89.365661,91.903972,93.542437,94.294332,94.229283,93.471324,92.191878,90.596823,
 ,150,51.252049,55.174142,58.575110,61.423398,63.720308,65.496282,66.804883,67.714694,68.299779,68.629711,68.760491,68.727681,68.542856,68.193831,67.648430,66.860902,65.779791,64.356058,62.550560,60.340348,57.723557,54.722921,51.388088,47.797044,44.057085,40.305905,36.713169,33.481889,30.845683,29.052469,28.323368,28.792858,30.469218,33.251461,36.983796,41.499822,46.637171,52.233205,58.116767,64.103916,69.999597,75.604363,80.724499,85.183863,88.836039,91.575620,93.347685,94.154608,94.059454,93.185134,91.708390,89.847614,
 ,155,50.687098,54.831799,58.442527,61.481991,63.948119,65.870127,67.302305,68.315672,68.988129,69.394130,69.595186,69.632583,69.523377,69.260192,68.814566,68.142978,67.194370,65.917983,64.270655,62.223020,59.764437,56.906607,53.686003,50.165304,46.434176,42.609917,38.838731,35.298249,32.200536,29.790427,28.326621,28.032121,29.026180,31.288366,34.687688,39.042325,44.160017,49.848653,55.912166,62.145540,68.334663,74.261589,79.713885,84.496342,88.443474,91.431498,93.388717,94.303385,94.228252,93.280949,91.639271,89.530245,
 ,160,49.998470,54.375549,58.210106,61.457695,64.111644,66.198881,67.773528,68.908319,69.684456,70.180910,70.464518,70.582247,70.556764,70.385803,70.045118,69.494143,68.683178,67.560935,66.081613,64.210979,61.931287,59.244990,56.177325,52.777839,49.121056,45.306669,41.459976,37.733656,34.311834,31.415391,29.301318,28.239322,28.450952,30.033684,32.932339,36.981276,41.967408,47.666822,53.853396,60.296549,66.759948,73.005037,78.799152,83.926680,88.201607,91.479973,93.671021,94.746037,94.744010,93.773284,92.008273,89.680099,
 ,165,49.176028,53.792091,57.862345,61.333678,64.193545,66.465469,68.202419,69.478011,70.376067,70.979560,71.360284,71.570684,71.638989,71.568181,71.338574,70.913137,70.244357,69.281491,67.977381,66.294374,64.209175,61.716636,58.832488,55.595039,52.065873,48.329757,44.494313,40.690528,37.075675,33.839877,31.214353,29.470651,28.888854,29.682008,31.915285,35.490614,40.202485,45.802155,52.030724,58.627230,65.329023,71.874019,78.007285,83.491236,88.117860,91.721385,94.190006,95.475571,95.600266,94.659480,92.819963,90.312173,
 ,170,48.212312,53.070386,57.385559,61.094429,64.177252,66.652975,68.572371,70.009010,71.048543,71.777287,72.271481,72.588684,72.762481,72.801071,72.689516,72.394742,71.872106,71.072345,69.948111,68.459662,66.579598,64.296660,61.618602,58.574086,55.213537,51.608977,47.853191,44.059144,40.361236,36.920516,33.934921,31.650332,30.356221,30.339204,31.790852,34.729547,39.005527,44.369292,50.534334,57.206632,64.093012,70.904302,77.360701,83.200738,88.192825,92.147814,94.931094,96.472940,96.776110,95.919821,94.059259,91.419615,
 ,175,47.102744,52.201861,56.768129,60.726058,64.047304,66.745028,68.866710,70.484883,71.686140,72.559375,73.184639,73.624099,73.916348,74.074626,74.088766,73.929918,73.556836,72.922527,71.980482,70.690086,69.021160,66.957703,64.500848,61.670962,58.508720,55.075045,51.450058,47.731744,44.035773,40.498759,37.287288,34.612563,32.742049,31.984729,32.622953,34.806995,38.492317,43.470607,49.446923,56.097891,63.097489,70.126024,76.875899,83.059544,88.420052,92.743359,95.870440,97.708149,98.237582,97.519031,95.692716,92.974394,
 ,180,45.845816,51.180583,56.000699,60.216532,63.789640,66.726139,69.069080,70.888910,72.272213,73.309612,74.084226,74.662225,75.086732,75.375723,75.523682,75.506095,75.285479,74.817752,74.058129,72.966213,71.510269,69.670818,67.443613,64.841906,61.897779,58.662299,55.204492,51.609615,47.977959,44.426357,41.095121,38.162179,35.861117,34.487693,34.365188,35.751003,38.729843,43.180816,48.834575,55.352792,62.379181,69.561716,76.562389,83.065244,88.786242,93.484861,96.976177,99.142010,99.939889,99.408857,97.671287,94.929887,
 ,185,44.443285,50.003407,55.076331,59.555872,63.391844,66.581997,69.163781,71.204473,72.789644,74.010728,74.953107,75.686251,76.257251,76.688393,76.978573,77.107580,77.041909,76.740868,76.162140,75.266508,74.021799,72.406240,70.411370,68.044415,65.329869,62.309944,59.043733,55.605374,52.082247,48.575156,45.203238,42.116154,39.513208,37.660614,36.883456,37.502325,39.720120,43.533177,48.737741,55.006408,61.962912,69.224680,76.422009,83.208686,89.271835,94.343011,98.210039,100.728283,101.830082,101.531281,99.933992,97.224822,
 ,190,42.900394,48.670112,53.990637,58.736308,62.843342,66.299722,69.136081,71.415414,73.221238,74.644843,75.773010,76.677754,77.409494,77.994323,78.435199,78.716056,78.807441,78.672373,78.271595,77.567906,76.529704,75.134038,73.369349,71.237889,68.757511,65.962451,62.902791,59.642742,56.258552,52.837789,49.482571,46.319562,43.517856,41.310294,40.001898,39.936246,41.401189,44.512961,49.164991,55.072987,61.859324,69.117952,76.448733,83.474381,89.851906,95.283701,99.529152,102.415946,103.849859,103.821896,102.411889,99.787804,
 ,195,41.226158,47.183547,52.741885,57.752398,62.135563,65.868072,68.972479,71.506357,73.550107,75.193894,76.525003,77.617204,78.523558,79.273399,79.873318,80.311131,80.561370,80.590948,80.364106,79.846351,79.007562,77.824646,76.284035,74.384046,72.136835,69.569502,66.723937,63.655363,60.430216,57.124862,53.827545,50.646357,47.725115,45.265208,43.542741,42.897201,43.664426,46.061281,50.091745,55.544156,62.063817,69.234034,76.628996,83.841272,90.497306,96.269492,100.887855,104.151411,105.938223,106.213086,105.031860,102.541740,
 ,200,39.433723,45.549788,51.331096,56.601128,61.262064,65.277615,68.660932,71.462994,73.760014,75.640037,77.189949,78.484464,79.578578,80.504263,81.271255,81.870899,82.281535,82.474007,82.416344,82.077310,81.429053,80.449306,79.123537,77.447173,75.427641,73.085765,70.456023,67.585467,64.531748,61.361541,58.151532,54.994680,52.013941,49.383047,47.347523,46.227954,46.378322,48.087343,51.464501,56.390012,62.556978,69.555431,76.942486,84.283779,91.175919,97.261093,102.239417,105.880503,108.033802,108.636762,107.719856,105.407713,
 ,205,37.540869,43.778352,49.762146,55.281989,60.218627,64.520868,68.191038,71.272329,73.835677,75.966017,77.748929,79.259264,80.553243,81.664856,82.606459,83.372505,83.944864,84.298221,84.404532,84.236227,83.768380,82.980421,81.857865,80.394289,78.593390,76.470615,74.053833,71.382686,68.506902,65.484617,62.382690,59.281530,56.286816,53.548552,51.283244,49.785973,49.408685,50.483717,53.208970,57.562772,63.306411,70.055937,77.363335,84.773011,91.853955,98.218755,103.537555,107.550161,110.076764,111.026575,110.403495,108.308069,
 ,210,35.570670,41.882467,48.041881,53.797044,59.003333,63.592399,67.554199,70.922889,73.763043,76.155494,78.183629,79.921644,81.426283,82.732937,83.856035,84.792673,85.527893,86.040008,86.304908,86.298936,86.000621,85.391855,84.459143,83.195248,81.601159,79.687896,77.477555,75.003135,72.307207,69.440308,66.460771,63.438414,60.464428,57.668545,55.240919,53.449159,52.631044,53.139636,55.239468,59.002037,64.269598,70.702462,77.861547,85.278062,92.497196,99.103526,104.737735,109.109810,112.010325,113.319595,113.013997,111.168698,
 ,215,33.552403,39.879447,46.180261,52.150996,57.616620,62.488913,66.743732,70.404896,73.529511,76.193333,78.476686,80.452347,82.176906,83.686551,84.997237,86.108207,87.007245,87.675991,88.094129,88.242026,88.102038,87.659169,86.901777,85.822814,84.421600,82.705718,80.692384,78.408735,75.890928,73.182695,70.334884,67.408203,64.481527,61.667162,59.131723,57.115685,55.936068,55.949981,57.467272,60.640440,65.397293,71.457175,78.404555,85.767289,93.072152,99.878338,105.798243,110.512454,113.781880,115.457541,115.487552,113.920623,
 ,220,31.522696,37.791218,44.190564,50.351271,56.061333,61.209310,65.754975,69.710410,73.124129,76.065850,78.611992,80.833177,82.785197,84.504462,86.007913,87.296431,88.360072,89.183401,89.749646,90.043156,90.050342,89.759827,89.162590,88.252722,87.028910,85.496321,83.668233,81.566749,79.222346,76.672681,73.961973,71.142994,68.283987,65.482140,62.883103,60.701563,59.230621,58.820079,59.806768,62.408717,66.636909,72.279695,78.958766,86.209521,93.547081,100.508926,106.681041,111.715496,115.343829,117.387629,117.766237,116.501027,
 ,225,29.526928,35.645017,42.089661,48.408108,54.342764,59.754730,64.585350,68.833436,72.537754,75.761024,78.574950,81.047298,83.232460,85.166522,86.866898,88.335595,89.564434,90.540441,91.250027,91.681339,91.824916,91.673365,91.220935,90.463729,89.400812,88.035979,86.379549,84.449466,82.271287,79.877299,77.305841,74.602704,71.826841,69.062184,66.435651,64.137838,62.436756,61.667512,62.179291,64.239682,67.935542,73.129163,79.490999,86.575148,93.892873,100.964589,107.352445,112.681366,116.654171,119.063156,119.798606,118.853883,
 ,230,27.620663,33.474338,39.898406,46.334708,52.468704,58.128585,63.234416,67.770013,71.763175,75.268670,78.352695,81.079501,83.501519,85.654005,87.554362,89.205221,90.599648,91.726608,92.575239,93.137177,93.407009,93.381533,93.058784,92.437656,91.518554,90.304940,88.805192,87.034012,85.012837,82.769289,80.336524,77.754171,75.072991,72.365179,69.740822,67.368151,65.490026,64.422225,64.515111,66.071012,69.242442,73.966048,79.969777,86.837078,94.083807,101.218807,107.783651,113.377986,117.676917,120.443878,121.540047,120.930309,
 ,235,25.870601,31.320109,37.642178,44.147426,50.449510,56.336590,61.703905,66.518275,70.795217,74.580574,77.934270,80.916420,83.576968,85.949883,88.052102,89.886407,91.446578,92.722966,93.706899,94.393075,94.779901,94.868419,94.660813,94.159432,93.366911,92.287399,90.928364,89.302233,87.427164,85.326844,83.029925,80.570608,77.992400,75.357020,72.759346,70.346872,68.337819,67.025855,66.754209,67.846989,70.510869,74.753644,80.366426,86.971555,94.098185,101.249756,107.951159,113.779111,118.382383,121.496252,122.952993,122.688748,
 ,240,24.353919,29.232043,35.351610,41.866058,48.298190,54.386785,59.997743,65.078492,69.630809,73.690606,77.310779,80.546712,83.445384,86.039057,88.343798,90.362084,92.087895,93.512386,94.628483,95.433416,95.929045,96.120548,96.014462,95.617121,94.934191,93.971477,92.736580,91.240640,89.499431,87.533473,85.367601,83.031284,80.561601,78.010882,75.460182,73.037748,70.937969,69.430830,68.846345,69.519482,71.699423,75.459270,80.656003,86.958856,93.918862,101.040720,107.837098,113.864601,118.747394,122.193601,124.007034,124.095044,
 ,245,23.154183,27.269854,33.063553,39.514244,46.030551,52.289584,58.122068,63.453095,68.269037,72.594801,76.475493,79.961201,83.095497,85.908561,88.415219,90.617234,92.508287,94.079753,95.325513,96.244715,96.842181,97.126959,97.109984,96.801950,96.212238,95.349220,94.221642,92.840382,91.219761,89.377947,87.336673,85.121361,82.763428,80.306770,77.819837,75.412983,73.257696,71.599500,70.750793,71.048419,72.772930,76.055183,80.818050,86.783880,93.533707,100.580452,107.429508,113.620623,118.755441,122.516217,124.678980,125.122464,
 ,250,22.351919,25.503621,30.822227,37.120027,43.665392,50.057826,56.085241,61.646694,66.711178,71.291414,75.423938,79.152990,82.518326,85.547706,88.254397,90.639070,92.694643,94.412130,95.785706,96.815747,97.509436,97.879278,97.940482,97.708318,97.196433,96.416582,95.379640,94.097243,92.583233,90.854288,88.929796,86.831830,84.586878,82.231280,79.821966,77.452631,75.272848,73.503414,72.435974,72.401950,73.703029,76.519272,80.837213,86.436644,92.935996,99.863479,106.722573,113.039835,118.396811,122.451443,124.952899,125.751686,
 ,255,22.009878,24.011942,28.680453,34.716607,41.224813,47.706874,53.897871,59.666078,64.960709,69.780956,74.153954,78.117545,81.707283,84.948215,87.851765,90.417187,92.636203,94.498910,95.999100,97.137648,97.923395,98.371758,98.501928,98.333798,97.885680,97.173418,96.210934,95.011640,93.589893,91.961792,90.145183,88.159518,86.027082,83.777489,81.457146,79.144228,76.967387,75.122777,73.879090,73.556458,74.468525,76.835577,80.703749,85.912717,92.124759,98.890384,105.716843,112.121547,117.668692,121.993737,124.820143,125.970792,


Predictor,11

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,
 ,0,64.000000,63.724403,62.911488,61.614618,59.953352,58.134445,56.444585,55.200382,54.658801,54.917641,55.855881,57.149735,58.355779,59.021656,58.788854,57.468905,55.084932,51.876618,48.273011,44.839313,42.189226,40.831172,40.950825,42.261623,44.081404,45.588863,46.091190,45.219378,43.042554,40.085741,37.202310,35.255468,34.727887,35.643228,37.937657,41.755196,47.225880,54.029508,61.303954,67.964037,73.128681,76.431011,78.110899,78.829150,79.223454,79.431279,78.952812,77.011293,73.175087,67.904190,62.782861,60.083342,
 ,5,63.582071,63.682440,63.261254,62.372134,61.126696,59.716172,58.407452,57.497433,57.227266,57.684722,58.743266,60.074422,61.228190,61.744666,61.260774,59.591071,56.772806,53.072429,48.957551,45.040156,41.982001,40.328575,40.275681,41.515755,43.332622,44.877256,45.437145,44.623689,42.481021,39.504670,36.522457,34.391260,33.616597,34.266006,36.335375,40.048045,45.603487,52.695066,60.419470,67.626733,73.365064,77.196489,79.298109,80.294200,80.831771,81.102137,80.666729,78.768179,74.926490,69.489135,63.900854,60.385869,
 ,10,62.391950,62.830677,62.783149,62.302344,61.490268,60.519886,59.634802,59.109283,59.168181,59.892248,61.155048,62.629011,63.860142,64.378713,63.809803,61.960160,58.869281,54.820626,50.315953,46.016922,42.641636,40.778824,40.630300,41.854613,43.689821,45.254884,45.820929,44.989076,42.791919,39.710187,36.555809,34.173685,33.064371,33.298296,34.903515,38.202136,43.531742,50.664765,58.679149,66.350379,72.635710,77.005800,79.558216,80.869232,81.590411,81.969716,81.639665,79.876244,76.164925,70.749134,64.923581,60.805358,
 ,15,60.614985,61.309933,61.572255,61.453444,61.044793,60.499339,60.035174,59.901834,60.307216,61.327023,62.839615,64.524390,65.928490,66.574302,66.072560,64.215334,61.034387,56.819297,52.096954,47.574145,44.025755,42.085820,41.961124,43.271647,45.204054,46.840483,47.433330,46.575325,44.294482,41.067682,37.701933,35.033217,33.542658,33.265802,34.210973,36.777541,41.498979,48.322607,56.360558,64.317001,71.041795,75.895008,78.877304,80.502710,81.417532,81.923166,81.728311,80.154680,76.669646,71.429532,65.587650,61.126001,
 ,20,58.538959,59.371524,59.840692,59.995807,59.916902,59.736497,59.646247,59.869781,60.597331,61.900405,63.665389,65.584048,67.210745,68.064618,67.743389,66.021554,62.916184,58.713025,53.953090,49.378649,45.815245,43.940578,43.968962,45.486468,47.630357,49.442326,50.149156,49.329472,47.005305,43.653829,40.086383,37.141753,35.288118,34.509585,34.734741,36.359075,40.106593,46.205483,53.905195,61.872630,68.844107,74.052744,77.385445,79.278214,80.358314,80.971496,80.901760,79.524845,76.305600,71.333954,65.643173,61.081314,
 ,25,56.515014,57.345827,57.892534,58.202188,58.343749,58.429828,58.626237,59.130827,60.115906,61.648943,63.626133,65.755711,67.605123,68.696172,68.617518,67.126535,64.221783,60.177191,55.536684,51.065491,47.629080,45.944093,46.237041,48.071354,50.543424,52.654058,53.596600,52.925321,50.647888,47.238441,43.517505,40.342830,38.195056,37.022854,36.643051,37.339867,39.917836,44.921842,51.878111,59.507077,66.453715,71.817950,75.359597,77.421380,78.595469,79.257946,79.260804,78.036123,75.057918,70.370000,64.913403,60.425207,
 ,30,54.892693,55.587185,56.077562,56.409326,56.641489,56.868727,57.233406,57.909553,59.052476,60.725825,62.836374,65.111483,67.136574,68.442202,68.613457,67.393652,64.762110,60.975655,56.571259,52.323878,49.125525,47.724149,48.362250,50.593897,53.487122,56.005628,57.304068,56.901706,54.779936,51.400847,47.593315,44.248185,41.891042,40.474859,39.718061,39.727300,41.227551,44.975584,50.857643,57.786584,64.389345,69.652224,73.205852,75.289180,76.443985,77.059776,77.043389,75.878421,73.053161,68.581205,63.340120,58.993381,
 ,35,53.933863,54.394857,54.720334,54.955602,55.151574,55.388121,55.788329,56.506504,57.683776,59.381170,61.516537,63.837843,65.952039,67.403896,67.781013,66.817627,64.476010,60.993872,56.894148,52.949576,50.064450,49.007464,50.037305,52.710036,56.079337,59.079872,60.826980,60.797127,58.933577,55.674497,51.850994,48.394516,45.903456,44.380549,43.489001,43.155572,43.915360,46.551969,51.250413,57.219241,63.182011,68.070965,71.408501,73.331523,74.322024,74.766917,74.611033,73.377560,70.565419,66.165339,61.015177,56.749705,
 ,40,53.733200,53.928579,54.035394,54.099462,54.165034,54.300369,54.614300,55.247183,56.330823,57.926430,59.963990,62.212892,64.303834,65.800078,66.297568,65.527575,63.440060,60.255209,56.478713,52.872118,50.338394,49.653749,51.088150,54.206816,58.062863,61.573624,63.819783,64.231901,62.705918,59.643996,55.869525,52.354118,49.786381,48.257558,47.426530,47.077247,47.523917,49.429802,53.118208,58.080317,63.227967,67.525164,70.435150,72.014093,72.687196,72.829163,72.406421,70.964647,68.000096,63.475117,58.198599,53.819497,
 ,45,54.188061,54.157841,54.061405,53.943824,53.842295,53.815058,53.960733,54.411508,55.295706,56.678913,58.505194,60.565996,62.516770,63.941961,64.450612,63.777293,61.866193,58.924991,55.443393,52.167023,49.985941,49.668761,51.486705,55.016511,59.323304,63.321481,66.066636,66.945571,65.801848,62.991307,59.317713,55.785368,53.178945,51.705343,51.065204,50.948962,51.468916,53.100156,56.153427,60.297828,64.645983,68.261257,70.609267,71.704876,71.935408,71.665448,70.872628,69.107229,65.841657,60.988936,55.316694,50.511266,
 ,50,55.039632,54.877563,54.652433,54.405499,54.164510,53.976900,53.932643,54.159577,54.787442,55.890418,57.428926,59.216864,60.934180,62.187168,62.600657,61.917584,60.083319,57.300480,54.048251,51.056365,49.193583,49.205454,51.350862,55.216563,59.890734,64.300725,67.490425,68.809952,68.050144,65.513333,61.971646,58.449570,55.823390,54.430332,54.049435,54.325501,55.207063,56.969880,59.820480,63.487748,67.230911,70.230721,72.001264,72.559656,72.285884,71.549599,70.339939,68.199225,64.552827,59.231319,52.919718,47.318226,
 ,55,55.962125,55.783187,55.534738,55.250751,54.946455,54.656310,54.461023,54.485318,54.863009,55.679690,56.913716,58.401099,59.844511,60.870208,61.118327,60.342258,58.493701,55.777821,52.671163,49.891603,48.282013,48.551281,50.932081,55.018177,59.930449,64.625195,68.150229,69.830018,69.406997,67.126800,63.719553,60.214772,57.567825,56.249241,56.142316,56.887849,58.312407,60.508763,63.539060,67.104727,70.537067,73.110409,74.403337,74.467012,73.705977,72.519044,70.918912,68.437922,64.437925,58.633756,51.567998,44.867636,
 ,60,56.655306,56.564858,56.397665,56.177706,55.905439,55.600529,55.333227,55.224930,55.414325,55.999659,56.977800,58.205748,59.405792,60.219748,60.298801,59.404332,57.495057,54.783002,51.748729,49.103469,47.662847,48.090015,50.581830,54.737695,59.719632,64.527363,68.228606,70.135869,69.951717,67.866445,64.561037,61.054742,58.364114,57.085834,57.222380,58.444327,60.495946,63.314214,66.807754,70.598676,74.025926,76.416235,77.403912,77.087986,75.921982,74.359935,72.458706,69.750389,65.529862,59.377434,51.644516,43.766389,
 ,65,56.911607,56.984447,56.978149,56.905037,56.750011,56.517557,56.267206,56.116904,56.210432,56.659232,57.478938,58.546462,59.600415,60.292529,60.277876,59.318709,57.375448,54.664807,51.672345,49.104705,47.750210,48.223693,50.684783,54.741046,59.602382,64.323004,68.004883,69.963472,69.873602,67.876448,64.601349,61.044357,58.263030,56.965153,57.276851,58.923713,61.603196,65.127174,69.258259,73.513472,77.193476,79.636423,80.510969,79.962810,78.508124,76.678429,74.598527,71.818382,67.574912,61.314642,53.183616,44.348320,
 ,70,56.653235,56.922940,57.118164,57.238695,57.254466,57.156125,56.993792,56.882860,56.972804,57.388870,58.166037,59.200969,60.246506,60.959360,60.990641,60.093604,58.219966,55.581808,52.662671,50.160438,48.835440,49.258239,51.558661,55.358278,59.918269,64.352867,67.808923,69.619309,69.445923,67.391912,64.038236,60.349608,57.405441,56.004685,56.392328,58.365380,61.604745,65.828231,70.668836,75.529862,79.644685,82.329339,83.262197,82.625186,81.000893,79.013833,76.878821,74.184847,70.126759,64.030798,55.853399,46.490219,
 ,75,55.944999,56.401335,56.794123,57.110170,57.306112,57.361700,57.320693,57.298228,57.450849,57.918491,58.756375,59.881674,61.061047,61.953218,62.198880,61.532278,59.883663,57.446381,54.688554,52.289714,50.980781,51.297107,53.351951,56.787359,60.914027,64.904213,67.954025,69.425287,68.982528,66.705892,63.137353,59.208822,56.006821,54.400289,54.741284,56.906044,60.583215,65.426216,70.959647,76.475641,81.124576,84.175925,85.294984,84.685189,82.991862,80.940662,78.853690,76.378685,72.685446,66.996953,59.106624,49.681588,
 ,80,54.986217,55.579455,56.122862,56.590035,56.926780,57.106302,57.170813,57.239142,57.477347,58.041275,59.007245,60.313972,61.742670,62.953111,63.571407,63.304539,62.048946,59.963861,57.486109,55.265247,54.001733,54.207350,55.994086,59.030119,62.669276,66.132063,68.659696,69.647948,68.776639,66.119048,62.192271,57.901111,54.331449,52.403788,52.561674,54.760882,58.715613,64.041948,70.179662,76.319698,81.523880,84.999382,86.379904,85.874872,84.183946,82.135475,80.169958,78.009318,74.812865,69.715599,62.372718,53.270721,
