Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,
 ,50,64.075745,65.035405,65.566173,65.657970,65.310068,64.531804,63.343369,61.776569,59.875488,57.696899,55.310286,52.797183,50.249490,47.766225,45.448115,43.389593,41.668438,40.334608,39.401273,38.841587,38.593182,38.569351,38.673361,38.811960,38.905608,38.894818,38.743170,38.437910,37.988863,37.426061,36.796163,36.157509,35.573646,35.105415,34.802279,34.694288,34.786540,35.057649,35.462601,35.938947,36.414515,36.814866,37.069401,37.115792,36.902845,36.392158,35.558914,34.392078,32.894168,31.080739,28.979612,26.629921,
 ,55,64.092604,65.174482,65.829053,66.044047,65.816498,65.153481,64.072911,62.604313,60.789480,58.682891,56.351741,53.875330,51.343501,48.853629,46.505624,44.394505,42.600660,41.179049,40.150008,39.494988,39.159506,39.062904,39.111891,39.214065,39.288688,39.273749,39.129654,38.840342,38.412596,37.873957,37.269374,36.656428,36.098970,35.659204,35.388839,35.320688,35.462608,35.795427,36.275378,36.840098,37.416374,37.927789,38.301097,38.470910,38.382807,37.995193,37.280268,36.224365,34.827857,33.104744,31.081987,28.798632,
 ,60,64.108832,65.313651,66.093104,66.432788,66.327548,65.782242,64.812550,63.445750,61.721377,59.691640,57.421458,54.987889,52.478667,49.989395,47.618912,45.462392,43.602212,42.097599,40.975365,40.224833,39.799392,39.624806,39.611834,39.669561,39.716582,39.688725,39.543410,39.261334,38.846199,38.322968,37.734772,37.138351,36.597830,36.176835,35.929479,35.891586,36.074072,36.460271,37.007899,37.654833,38.326895,38.945712,39.435370,39.727393,39.764104,39.500689,38.906336,37.964718,36.674022,35.046630,33.108542,30.898557,
 ,65,64.122571,65.450884,66.356120,66.821805,66.840652,66.415355,65.559403,64.297874,62.668082,60.720004,58.516309,56.131827,53.652157,51.171042,48.786045,46.592127,44.673096,43.091728,41.880577,41.036291,40.519951,40.263958,40.183617,40.190104,40.201888,40.153037,39.998229,39.715013,39.304006,38.787513,38.206737,37.617474,37.084075,36.671622,36.436783,36.418654,36.631545,37.061643,37.668443,38.390272,39.152101,39.873631,40.476270,40.888419,41.049091,40.910205,40.437887,39.613094,38.431754,36.904542,35.056368,32.925607,
 ,70,64.131417,65.583564,66.615264,67.208038,67.352532,67.049328,66.309783,65.156820,63.625585,61.763864,59.632120,57.302979,54.859909,52.394734,50.003590,47.780923,45.811473,44.160897,42.866744,41.932357,41.326173,40.987285,40.835913,40.785854,40.755982,40.679033,40.507222,40.215089,39.800183,39.282085,38.699961,38.108544,37.572333,37.157871,36.924513,36.914890,37.147070,37.610496,38.266805,39.055043,39.899487,40.717977,41.429238,41.958500,42.241413,42.226557,41.876924,41.170677,40.101395,38.677934,36.923975,34.877281,
 ,75,64.132397,65.708469,66.867056,67.587745,67.859182,67.679905,67.059192,66.017870,64.588969,62.818138,60.763683,58.496069,56.096649,53.655308,51.266646,49.024348,47.013666,45.302524,43.932740,42.913674,42.220665,41.799391,41.575220,41.465004,41.388517,41.277594,41.082296,40.774323,40.348205,39.820752,39.228977,38.626419,38.077610,37.650528,37.407308,37.394368,37.633921,38.119118,38.814170,39.659182,40.577950,41.486556,42.301050,42.943453,43.345979,43.453790,43.226656,42.639850,41.684496,40.367507,38.711185,36.752498,
 ,80,64.121974,65.821775,67.107374,67.956506,68.355889,68.302079,67.802344,66.875472,65.552438,63.876811,61.904796,59.704749,57.355946,54.946332,52.568901,50.316392,48.274215,46.512020,45.075213,43.978469,43.203496,42.702319,42.405535,42.233384,42.106971,41.957645,41.733635,41.404000,40.960326,40.416619,39.807632,39.185555,38.614812,38.164733,37.900288,37.871903,38.106324,38.600904,39.322933,40.213989,41.197674,42.188452,43.099743,43.850323,44.368901,44.597129,44.491454,44.024150,43.183766,41.975142,40.419046,38.551473,
 ,85,64.096068,65.919079,67.331487,68.309259,68.837259,68.910134,68.533206,67.723292,66.509370,64.932992,63.048327,60.921678,58.630293,56.260197,53.902740,51.649581,49.585998,47.782903,46.288665,45.122590,44.272170,43.695428,43.328149,43.094167,42.916279,42.725727,42.469233,42.113428,41.647051,41.081292,40.448538,39.799465,39.198210,38.715323,38.418598,38.362641,38.579105,39.070066,39.806457,40.731832,41.769959,42.833893,43.834495,44.687289,45.317409,45.662900,45.676776,45.328193,44.603001,43.503824,42.049742,40.275599,
 ,90,64.050103,65.995446,67.534100,68.640346,69.297276,69.497700,69.245063,68.554276,67.452388,65.978998,64.186301,62.138613,59.911210,57.588232,55.259376,53.015121,50.940390,49.106962,47.565613,46.339635,45.421697,44.775401,44.341560,44.047705,43.818591,43.585690,43.294517,42.909505,42.416660,41.824360,41.162531,40.480160,39.840880,39.316275,38.976878,38.881577,39.067262,39.541258,40.278762,41.225884,42.307007,43.434058,44.515470,45.463523,46.199723,46.658415,46.789065,46.557586,45.946992,44.957547,43.606489,41.927340,
 ,95,63.979067,66.045478,67.709423,68.943589,69.729373,70.057829,69.930594,69.360741,68.373455,67.006448,65.310007,63.346527,61.189372,58.920845,56.628997,54.403068,52.327449,50.474461,48.896803,47.621158,46.644775,45.936368,45.441536,45.091502,44.813164,44.538496,44.212091,43.796401,43.274831,42.652970,41.958195,41.237626,40.554151,39.980142,39.588703,39.443019,39.585475,40.029150,40.754151,41.709805,42.821652,44.000857,45.153611,46.189013,47.024901,47.591836,47.835622,47.718798,47.221405,46.341201,45.093422,43.510108,
 ,100,63.877600,66.063393,67.851257,69.212372,70.126528,70.583095,70.581977,70.134476,69.263979,68.006378,66.410115,64.535731,62.454745,60.247671,58.000939,55.802515,53.736127,51.874374,50.271460,48.956927,47.932036,47.170125,46.621276,46.220318,45.896390,45.582183,45.221611,44.775363,44.224377,43.571492,42.841467,42.079378,41.347106,40.717513,40.266027,40.060033,40.147577,40.547932,41.246776,42.197366,43.327033,44.546638,45.760403,46.874347,47.802645,48.471998,48.824442,48.819015,48.432645,47.660434,46.515464,45.028129,
 ,105,63.740090,66.043128,67.953091,69.439747,70.481360,71.065695,71.190993,70.866854,70.114932,68.969361,67.476807,65.696019,63.696733,61.557732,59.363859,57.201787,55.154490,53.294626,51.677560,50.335217,49.272344,48.466424,47.871675,47.426383,47.061953,46.711949,46.319814,45.844670,45.265132,44.581339,43.815382,43.010126,42.226176,41.536546,41.018658,40.743897,40.766005,41.110805,41.770162,42.702023,43.836223,45.083873,46.347582,47.530465,48.543072,49.308205,49.764030,49.865966,49.587688,48.921497,47.878169,46.486293,
 ,110,63.560790,65.978452,68.008223,69.618549,70.786252,71.497568,71.749149,71.548957,70.916976,69.885645,68.499913,66.816803,64.904330,62.839600,60.705906,58.588633,56.569926,54.722340,53.102101,51.743112,50.653126,49.813304,49.181646,48.699693,48.301089,47.920367,47.500668,46.999726,46.393974,45.680921,44.879953,44.031578,43.194862,42.442606,41.853833,41.503611,41.451285,41.729452,42.336719,43.236470,44.361823,45.624792,46.926819,48.168370,49.256466,50.109995,50.663186,50.867722,50.693897,50.131069,49.187555,47.889992,
 ,115,63.333945,65.863089,68.009875,69.741514,71.033470,71.870524,72.247805,72.171703,71.660594,70.745280,69.469052,67.887266,66.066271,64.081556,62.014903,59.950415,57.969367,56.144072,54.531376,53.166806,52.060691,51.197442,50.538478,50.028367,49.602917,49.197680,48.755630,48.233269,47.604987,46.865740,46.032201,45.142399,44.253607,43.438047,42.775900,42.345507,42.211579,42.413565,42.957249,43.812169,44.915537,46.180999,47.509376,48.798823,49.952991,50.886893,51.530771,51.832483,51.758819,51.296060,50.449921,49.244940,
 ,120,63.053918,65.690850,67.951327,69.801414,71.215292,72.176363,72.678299,72.725979,72.336226,71.538261,70.373773,68.896501,67.171189,65.271754,63.278510,61.274296,59.339481,57.546034,55.951219,54.591884,53.480560,52.604502,51.928204,51.399020,50.954811,50.532166,50.073983,49.535676,48.889723,48.128614,47.266324,46.338305,45.399817,44.522143,43.786158,43.272985,43.052335,43.170427,43.640515,44.438921,45.507755,46.763086,48.105750,49.432014,50.642400,51.648132,52.375460,52.768343,52.789967,52.423408,51.671649,50.556987,
 ,125,62.715339,65.455765,67.826046,69.791179,71.324139,72.407014,73.032083,73.202770,72.934399,72.254659,71.203687,69.833656,68.207750,66.398366,64.484387,62.547405,60.666864,58.914304,57.347244,56.003593,54.897751,54.019462,53.335959,52.797142,52.342793,51.910518,51.443218,50.895329,50.237545,49.459989,48.573966,47.612290,46.628021,45.691170,44.882838,44.286394,43.976072,44.004617,44.392878,45.124466,46.147155,47.380253,48.725318,50.077245,51.333738,52.402386,53.205482,53.683054,53.794594,53.519868,52.859000,51.831919,
 ,130,62.313237,65.152225,67.627823,69.704036,71.352703,72.554660,73.300848,73.593290,73.445858,72.884755,71.948607,70.688068,69.164805,67.449734,65.620345,63.757002,61.938210,60.235016,58.705052,57.387072,56.297057,55.426915,54.746314,54.207455,53.751904,53.318246,52.849425,52.299007,51.636015,50.848307,49.944569,48.954947,47.930148,46.938619,46.061241,45.383071,44.982307,44.917831,45.218039,45.874186,46.840379,48.039978,49.376017,50.742614,52.035049,53.157495,54.028377,54.583787,54.779473,54.591797,54.017914,53.075266,
 ,135,61.843193,64.775114,67.350903,69.533637,71.294077,72.611863,73.476651,73.889105,73.861691,73.419163,72.598674,71.449394,70.031513,68.414502,66.674487,64.890624,63.140470,61.494525,60.010422,58.727572,57.663284,56.811344,56.143573,55.614248,55.166567,54.740042,54.277690,53.732286,53.071295,52.280412,51.365771,50.354845,49.295881,48.255514,47.313993,46.557512,46.067627,45.908854,46.116915,46.690891,47.591774,48.747733,50.064060,51.434747,52.753117,53.920217,54.850749,55.476911,55.750681,55.644949,55.153809,54.292110,
 ,140,61.301473,64.319947,66.990115,69.274178,71.141872,72.571687,73.552032,74.082256,74.173449,73.848951,73.144474,72.107733,70.797470,69.281742,67.635338,65.936222,64.260996,62.679570,61.249480,60.010634,58.981457,58.157354,57.512046,57.001665,56.570903,56.160130,55.712449,55.179917,54.528538,53.741948,52.823810,51.798941,50.713060,49.630788,48.631383,47.801656,47.225895,46.973661,47.087639,47.574739,48.403238,49.506790,50.793713,52.158561,53.493235,54.696008,55.678060,56.367787,56.713403,56.684289,56.271403,55.486909,
 ,145,60.685174,63.783003,66.540999,68.920531,70.890342,72.427809,73.520130,74.165364,74.373255,74.165753,73.577152,72.653735,71.452820,70.041073,68.491967,66.882284,65.287668,63.777401,62.408842,61.222262,60.237007,59.449880,58.836271,58.353971,57.949017,57.562573,57.137830,56.626179,55.992259,55.217750,54.303925,53.272991,52.168100,51.051706,50.001774,49.105251,48.448550,48.105640,48.125684,48.523262,49.274171,50.318115,51.567152,52.917106,54.259030,55.488839,56.514450,57.260592,57.671765,57.713825,57.374548,56.663339,
 ,150,59.992358,63.161446,65.999925,68.468348,70.534488,72.174632,73.374786,74.131741,74.453911,74.361873,73.888517,73.078710,71.988363,70.682767,69.234091,67.717946,66.209011,64.775910,63.475753,62.349056,61.415926,60.674363,60.101221,59.655765,59.285244,58.931545,58.537935,58.055193,57.446672,56.692192,55.790731,54.761941,53.646399,52.504285,51.412018,50.456264,49.724983,49.295903,49.224098,49.531512,50.201539,51.180355,52.384403,53.711464,55.052349,56.301075,57.362606,58.158188,58.628694,58.736477,58.466100,57.824160,
 ,155,59.222186,62.453455,65.364208,67.914175,70.070165,71.807379,73.110640,73.975479,74.408987,74.430373,74.071132,73.374721,72.395649,71.197842,69.852177,68.433093,67.014299,65.663731,64.438192,63.378342,62.504902,61.816900,61.292467,60.892174,60.564359,60.251556,59.897102,59.451193,58.875978,58.149507,57.268554,56.250285,55.132720,53.973692,52.847877,51.841303,51.042947,50.533661,50.373813,50.592299,51.180024,52.089922,53.243363,54.540731,55.873206,57.133399,58.223677,59.062029,59.585827,59.753972,59.547818,58.971112,
 ,160,58.375046,61.658338,64.632213,67.255551,69.494175,71.322188,72.723222,73.691541,74.232910,74.365165,74.118401,73.534664,72.667061,71.578153,70.337523,69.018444,67.693642,66.430339,65.284978,64.298272,63.491436,62.864369,62.396319,62.049011,61.771752,61.507657,61.200111,60.798765,60.264624,59.574059,58.721730,57.722391,56.611538,55.444621,54.294422,53.246030,52.388974,51.806626,51.564017,51.696495,52.202267,53.041164,54.139910,55.402076,56.719804,57.984809,59.097249,59.972122,60.543460,60.766796,60.620298,60.104854,
 ,165,57.452679,60.776641,63.803460,66.491101,68.804354,70.716191,72.209028,73.275837,73.921037,74.161079,74.024641,73.552346,72.795890,71.816460,70.682343,69.465636,68.238070,67.066130,66.005849,65.097918,64.363936,63.804541,63.399949,63.112906,62.893578,62.685595,62.432374,62.083042,61.597519,60.950581,60.134857,59.162773,58.067343,56.901622,55.736389,54.655550,53.748782,53.101420,52.782538,52.833387,53.259162,54.026594,55.068076,56.290861,57.588614,58.852665,59.981370,60.887032,61.500540,61.774169,61.682953,61.224929,
 ,170,56.458298,59.810260,62.878719,65.620623,67.999656,69.987595,71.565590,72.725287,73.469723,73.813931,73.785148,73.422550,72.776401,71.906500,70.879825,69.767283,68.639598,67.562491,66.591540,65.767350,65.111805,64.626165,64.291489,64.071417,63.916880,63.771959,63.580081,63.289871,62.860216,62.264370,61.493018,60.556330,59.484898,58.329386,57.158495,56.054755,55.107643,54.403964,54.016236,53.991048,54.340188,55.037181,56.020276,57.200825,58.474517,59.732792,60.872625,61.803941,62.454707,62.774077,62.734027,62.329770,
 ,175,55.396705,58.762541,61.860100,64.645171,67.080218,69.135738,70.791542,72.037885,72.876375,73.320577,73.396249,73.141084,72.603884,71.843038,70.924189,69.917040,68.891286,67.911859,67.033843,66.297695,65.725504,65.319047,65.060110,64.913123,64.829689,64.754284,64.630326,64.405952,64.039064,63.501458,62.781956,61.888548,60.849462,59.712992,58.545714,57.428627,56.450724,55.699836,55.251379,55.156707,55.433762,56.062659,56.987587,58.124311,59.370989,60.619638,61.766264,62.718748,63.402372,63.763335,63.770647,63.416747,
 ,180,54.274404,57.638379,60.751138,63.567125,66.047434,68.161158,69.886669,71.212748,72.139497,72.678956,72.855346,72.704828,72.274703,71.621910,70.810733,69.909643,68.987284,68.107771,67.325658,66.681198,66.196614,65.874107,65.696094,65.627695,65.621108,65.621150,65.571212,65.418952,65.121330,64.648745,63.988228,63.145662,62.146974,61.038112,59.883503,58.762501,57.763372,56.974597,56.473981,56.317102,56.527580,57.091851,57.960032,59.052522,60.270324,61.506456,62.656360,63.626202,64.338839,64.737689,64.788914,64.482239,
 ,185,53.099697,56.444308,59.556876,62.390266,64.904009,67.065638,68.851953,70.250150,71.258732,71.888128,72.160951,72.111768,71.786324,71.240062,70.535867,69.740948,68.922871,68.144902,67.461030,66.911259,66.517875,66.283431,66.190883,66.205959,66.281378,66.362254,66.391927,66.317593,66.095302,65.694113,65.099329,64.314799,63.364201,62.291180,61.157998,60.042279,59.031366,58.214062,57.670115,57.458804,57.608952,58.112995,58.926886,59.975798,61.163878,62.385526,63.535996,64.520073,65.258446,65.691946,65.784015,65.521740,
 ,190,51.882782,55.188592,58.283940,61.119837,63.654017,65.852255,67.689615,69.151565,70.234888,70.948300,71.312712,71.361020,71.137342,70.695569,70.097139,69.407959,68.694481,68.019093,67.435186,66.982464,66.683228,66.540307,66.537124,66.639939,66.801931,66.968467,67.082820,67.091732,66.950374,66.626515,66.103792,65.384078,64.488866,63.459531,62.356171,61.254614,60.241124,59.404546,58.826171,58.568505,58.665103,59.114048,59.876974,60.883890,62.042323,63.248381,64.397479,65.393337,66.154740,66.620129,66.750366,66.529989,
 ,195,50.635825,53.881299,56.940612,59.762606,62.302948,64.525419,66.403142,67.919686,69.069961,69.860842,70.311427,70.452843,70.327496,69.987654,69.493249,68.908838,68.299721,67.727372,67.244545,66.890612,66.687831,66.639252,66.728697,66.922894,67.175427,67.431879,67.635442,67.732410,67.677104,67.436047,66.991264,66.342710,65.509745,64.531512,63.465954,62.387055,61.379869,60.533053,59.929090,59.633274,59.683443,60.082963,60.798947,61.766235,62.895906,64.086049,65.232555,66.238380,67.020660,67.515648,67.681770,67.501118,
 ,200,49.373005,52.534371,55.536894,58.326927,60.857763,63.090913,64.997321,66.558446,67.767147,68.628300,69.159052,69.388645,69.357672,69.116691,68.724057,68.242920,67.737378,67.267957,66.886738,66.632720,66.528077,66.576027,66.760734,67.049338,67.395783,67.745832,68.042588,68.231900,68.267268,68.114004,67.752571,67.181060,66.416744,65.496573,64.476343,63.428162,62.435774,61.587444,60.966545,60.640767,60.651808,61.007944,61.681538,62.612209,63.714692,64.889286,66.032633,67.047203,67.848730,68.371477,68.571588,68.428806,
 ,205,48.110515,51.161664,54.084571,56.822793,59.326931,61.555924,63.478257,65.073035,66.330851,67.254394,67.858701,68.170981,68.229900,68.084200,67.790577,67.410701,67.007419,66.640261,66.360603,66.207031,66.201598,66.347644,66.629629,67.015055,67.458185,67.904940,68.298318,68.583735,68.713888,68.652917,68.379763,67.890700,67.200959,66.345330,65.377476,64.367604,63.398064,62.556563,61.927099,61.579409,61.558656,61.877667,62.513802,63.411362,64.488799,65.648801,66.788997,67.811628,68.631253,69.180345,69.412910,69.306451,
 ,210,46.866503,49.778969,52.597251,55.261888,57.720482,59.929078,61.853399,63.469911,64.766692,65.744021,66.414634,66.803545,66.947343,66.892838,66.694963,66.413832,66.110976,65.844881,65.666177,65.613004,65.707259,65.952365,66.333034,66.817096,67.359099,67.905096,68.397975,68.782725,69.011261,69.046582,68.866147,68.464450,67.854720,67.069619,66.160691,65.196224,64.257103,63.430339,62.800328,62.438538,62.393240,62.681465,63.285309,64.153628,65.208613,66.355468,67.493018,68.523494,69.360505,69.934912,70.198732,70.127337,
 ,215,45.660921,48.403971,51.090390,53.657625,56.050041,58.220476,60.131559,61.756808,63.081497,64.103241,64.832249,65.291144,65.514273,65.546372,65.440491,65.255097,65.050329,64.883577,64.804679,64.851299,65.045142,65.389683,65.869854,66.453778,67.096260,67.743471,68.338182,68.824961,69.154964,69.290073,69.206299,68.896394,68.371619,67.662530,66.818569,65.906089,65.004456,64.199865,63.576910,63.208518,63.145740,63.409483,63.986319,64.829512,65.864972,67.000516,68.136333,69.174847,70.028910,70.627947,70.922129,70.884798,
 ,220,44.515241,47.056144,49.581277,52.025180,54.328872,56.441721,58.322936,59.942748,61.283304,62.339267,63.118057,63.639681,63.936047,64.049651,64.031527,63.938379,63.828875,63.759242,63.778484,63.923750,64.216525,64.660308,65.240223,65.924660,66.668661,67.418503,68.116835,68.707815,69.141854,69.379746,69.396080,69.181898,68.746521,68.118426,67.344957,66.490527,65.632931,64.857449,64.248700,63.880831,63.807373,64.052809,64.607928,65.430241,66.449333,67.575700,68.711028,69.758108,70.629212,71.252495,71.576412,71.572378,
 ,225,43.452018,45.756550,48.088971,50.381496,52.571913,54.605962,56.439140,58.038047,59.381359,60.460452,61.279664,61.856122,62.219071,62.408572,62.473486,62.468627,62.451091,62.475871,62.591085,62.833331,63.223846,63.766129,64.445475,65.230520,66.076529,66.929873,67.733084,68.429916,68.970054,69.313224,69.432622,69.317603,68.975571,68.432946,67.734982,66.944140,66.136605,65.396650,64.808778,64.448137,64.370476,64.603570,65.142179,65.947895,66.953915,68.073445,69.209779,70.266222,71.154629,71.802027,72.155282,72.183980,
 ,230,42.494260,44.527492,46.634155,48.745249,50.795786,52.727917,54.493220,56.054338,57.386110,58.476271,59.325738,59.948462,60.370758,60.630035,60.772792,60.851806,60.922486,61.038511,61.247051,61.584114,62.070664,62.710179,63.488107,64.373317,65.321285,66.278477,67.187304,67.991133,68.638933,69.089386,69.314315,69.301411,69.056183,68.603004,67.985048,67.262810,66.510829,65.812300,65.251475,64.904318,64.828558,65.055005,65.582155,66.375514,67.371810,68.486974,69.625989,70.692800,71.598983,72.270575,72.652967,72.714000,
 ,235,41.664577,43.392004,45.238883,47.136759,49.018804,50.823914,52.499698,54.004586,55.309222,56.397315,57.265993,57.925688,58.399489,58.721892,58.936821,59.094845,59.249552,59.453208,59.751971,60.181217,60.761608,61.496584,62.371732,63.356147,64.405511,65.466382,66.481061,67.392532,68.149071,68.708330,69.040779,69.132466,68.987017,68.626770,68.092820,67.443687,66.752232,66.100501,65.572386,65.244499,65.176338,65.401515,65.922042,66.707170,67.697075,68.810402,69.953888,71.032221,71.956820,72.652852,73.064336,73.157451,
 ,240,40.984148,42.373146,43.926182,45.577814,47.260919,48.911898,50.474605,51.903120,53.163582,54.235282,55.111159,55.797745,56.314562,56.692897,56.973849,57.205578,57.439699,57.726949,58.112401,58.630747,59.302320,60.130506,61.101025,62.183190,63.332892,64.496780,65.617057,66.636338,67.502218,68.171337,68.612830,68.811114,68.767946,68.503636,68.057199,67.485167,66.858693,66.258614,65.768362,65.465052,65.409763,65.638693,66.157170,66.938029,67.924797,69.038818,70.188622,71.279729,72.223506,72.944352,73.385010,73.510067,
 ,245,40.471543,41.493083,42.719467,44.091371,45.543617,47.011437,48.435516,49.765673,50.963324,52.002981,52.872967,53.575501,54.126148,54.552647,54.892985,55.192678,55.501189,55.867594,56.335789,56.939731,57.699390,58.618084,59.681660,60.859651,62.108156,63.373930,64.599083,65.725876,66.701240,67.480819,68.032426,68.338860,68.400017,68.234181,67.878284,67.386859,66.829317,66.285235,65.837496,65.563588,65.526001,65.763333,66.284035,67.064377,68.051139,69.168335,70.326317,71.431503,72.395297,73.141427,73.611438,73.768389,
 ,250,40.141518,40.772002,41.641755,42.701099,43.889713,45.143663,46.401576,47.609428,48.723874,49.714348,50.564146,51.270717,51.845245,52.311527,52.704108,53.065589,53.443065,53.883801,54.430408,55.116044,55.960282,56.966357,58.120239,59.391685,60.737011,62.103088,63.431948,64.665512,65.750062,66.640263,67.302617,67.718314,67.885395,67.820117,67.557324,67.149534,66.664388,66.180152,65.779081,65.538921,65.523426,65.773418,66.300303,67.083638,68.073365,69.196127,70.364116,71.484702,72.469403,73.241352,73.740968,73.929838,
 ,255,40.003945,40.226918,40.714681,41.430718,42.323008,43.331161,44.393507,45.453070,46.461997,47.384483,48.198422,48.896033,49.483637,49.980653,50.417802,50.834449,51.275075,51.784948,52.405274,53.168330,54.093257,55.183189,56.424217,57.786328,59.226070,60.690441,62.121412,63.460581,64.653598,65.654161,66.427475,66.953125,67.227300,67.264229,67.096659,66.775072,66.365316,65.944296,65.593568,65.391035,65.401580,65.668097,66.204789,66.994366,67.989839,69.120439,70.300203,71.437498,72.444014,73.242361,73.771891,73.992763,


Predictor,10

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,
 ,0,64.000000,63.860948,63.445393,62.758120,61.807033,60.603064,59.160039,57.494529,55.625681,53.575053,51.366460,49.025862,46.581300,44.062926,41.503134,38.936822,36.401785,33.939207,31.594126,29.415619,27.456241,25.769985,24.407997,23.411724,22.804532,22.584615,22.722629,23.165662,23.845814,24.689701,25.625923,26.589463,27.523545,28.379918,29.118436,29.706468,30.118390,30.335277,30.344804,30.141336,29.726193,29.108068,28.303588,27.338009,26.246022,25.072588,23.873546,22.715501,21.674006,20.828688,20.254151,20.007151,
 ,5,63.874275,63.470202,62.794734,61.856121,60.665691,59.237740,57.589390,55.740440,53.713218,51.532452,49.225174,46.820681,44.350572,41.848881,39.352300,36.900489,34.536386,32.306357,30.259885,28.448308,26.922020,25.725697,24.891795,24.433786,24.341640,24.581808,25.101982,25.838670,26.724813,27.695498,28.691289,29.659643,30.555133,31.339143,31.979411,32.449643,32.729278,32.803425,32.662949,32.304695,31.731825,30.954254,29.989183,28.861739,27.605690,26.264203,24.890462,23.547764,22.308315,21.249513,20.446403,19.960055,
 ,10,63.498734,62.834565,61.907493,60.729355,59.315074,57.682525,55.852401,53.848067,51.695444,49.422919,47.061315,44.643915,42.206562,39.787821,37.429139,35.174916,33.072260,31.170121,29.517364,28.159387,27.133245,26.461961,26.149600,26.179076,26.513809,27.102734,27.886805,28.804973,29.798503,30.813432,31.801588,32.720745,33.534361,34.211221,34.725135,35.054764,35.183583,35.099983,34.797468,34.274953,33.537129,32.594885,31.465806,30.174730,28.754383,27.246042,25.700145,24.176529,22.743729,21.476280,20.448686,19.725233,
 ,15,62.878286,61.962322,60.795513,59.393492,57.775039,55.961939,53.978847,51.853170,49.614967,47.296906,44.934256,42.564922,40.229489,37.971183,35.835628,33.870148,32.122320,30.637454,29.454867,28.603256,28.096128,27.928755,28.077904,28.504652,29.159318,29.986939,30.931928,31.941247,32.966160,33.962898,34.892699,35.721560,36.419918,36.962401,37.327689,37.498497,37.461678,37.208419,36.734511,36.040666,35.132891,34.022879,32.728452,31.274039,29.691212,28.019265,26.305765,24.606901,22.987168,21.517558,20.270985,19.313749,
 ,20,62.021139,60.865189,59.474286,57.868172,56.069860,54.105498,52.004240,49.798137,47.522053,45.213598,42.913064,40.663296,38.509395,36.498084,34.676505,33.090195,31.780080,30.778631,30.105782,29.765665,29.745326,30.016014,30.536747,31.259006,32.131316,33.102820,34.125567,35.155664,36.153632,37.084314,37.916579,38.623017,39.179696,39.566035,39.764787,39.762143,39.547908,39.115757,38.463533,37.593574,36.513059,35.234370,33.775461,32.160258,30.419094,28.589180,26.715094,24.849161,23.051429,21.388602,19.930827,18.744981,
 ,25,60.938828,59.558398,57.963114,56.177253,54.228573,52.148178,49.970389,47.732609,45.475177,43.241160,41.076003,39.026904,37.141722,35.467217,34.046455,32.915437,32.099337,31.609182,31.439965,31.570959,31.968252,32.588777,33.384722,34.307340,35.309672,36.348124,37.383144,38.379289,39.304985,40.132165,40.835935,41.394303,41.788044,42.000661,42.018468,41.830751,41.429996,40.812175,39.977040,38.928447,37.674664,36.228684,34.608531,32.837567,30.944826,28.965369,26.940676,24.919005,22.955549,21.111931,19.454207,18.048037,
 ,30,59.646280,58.060824,56.285308,54.349104,52.285369,50.130893,47.925917,45.713886,43.541072,41.455953,39.508189,37.747006,36.218822,34.964098,34.013676,33.385275,33.081060,33.087157,33.375380,33.906776,34.635951,35.515179,36.497596,37.539238,38.600070,39.644263,40.640016,41.559168,42.376750,43.070584,43.620981,44.010554,44.224153,44.248904,44.074340,43.692607,43.098710,42.290801,41.270470,40.043032,38.617805,37.008365,35.232780,33.313831,31.279234,29.161877,27.000089,24.837920,22.725348,20.718161,18.876905,17.263854,
 ,35,58.161881,56.395128,54.468416,52.416923,50.279994,48.100911,45.926556,43.806835,41.793759,39.939956,38.296464,36.909681,35.817638,35.046114,34.605478,34.489245,34.674930,35.127088,35.801656,36.650513,37.625312,38.680174,39.773198,40.867053,41.928932,42.930169,43.845698,44.653520,45.334221,45.870610,46.247478,46.451476,46.471109,46.296819,45.921147,45.338957,44.547687,43.547617,42.342147,40.938046,39.345688,37.579243,35.656848,33.600734,31.437345,29.197450,26.916264,24.633609,22.394058,20.246969,18.246069,16.447869,
 ,40,56.507581,54.587934,52.544488,50.419072,48.258088,46.112073,44.034959,42.082811,40.311854,38.775586,37.520995,36.584197,35.986331,35.730787,35.802763,36.171436,36.794185,37.621651,38.602483,39.686954,40.829260,41.988623,43.129530,44.221440,45.238211,46.157440,46.959821,47.628593,48.149104,48.508497,48.695533,48.700514,48.515318,48.133510,47.550518,46.763851,45.773344,44.581411,43.193279,41.617209,39.864677,37.950514,35.893003,33.713926,31.438581,29.095770,26.717786,24.340399,22.002865,19.747921,17.621617,15.672632,
